query_id	query_text	gold_lat	gold_lon	quality_class
be-clean-00069	Rua Estácio Coimbra 84, 22260-010 Rio de Janeiro	-22.9508270	-43.1859350	clean
be-clean-00070	Rua do Matoso 60, 20270-133 Rio de Janeiro	-22.9133383	-43.2132904	clean
be-clean-00071	Avenida Jabaquara 1317, 04045-002 São Paulo	-23.6158443	-46.6384665	clean
be-clean-00072	Rua Maria Augusta 132, 02214-100 São Paulo	-23.4949227	-46.5855477	clean
be-clean-00073	Rua Baltazar Lisboa 303, 04110-061 São Paulo	-23.5851552	-46.6322982	clean
be-clean-00074	Avenida Bom Jardim 2135, 93900-000 Ivoti	-29.6253449	-51.1437339	clean
be-clean-00075	Rua Doutor Antônio Augusto de Almeida 1044, 13083-755 Campinas	-22.8245460	-47.0716473	clean
be-clean-00076	Rua Bernardo Saião 80, 03022-070 São Paulo	-23.5268625	-46.6026296	clean
be-clean-00077	Rua Paulo Barbosa 296, 25620100 petropolis	-22.5092195	-43.1696159	clean
be-clean-00078	Avenida Ângelo Pretti, 29650-000 Santa Teresa	-19.9315706	-40.6044621	clean
be-clean-00079	Rua Toniquinho Pereira, 37200-000 Lavras	-21.2457038	-45.0136688	clean
be-clean-00080	Rua Pedro Américo 64B, 22211-200 Rio de Janeiro	-22.9238809	-43.1779895	clean
be-clean-00081	Rua Paissandu 122, 22210-080 Rio de Janeiro	-22.9344208	-43.1773973	clean
be-clean-00082	Rua 1, Quadra 01, Lotes 07-16, 73770-000 Alto Paraíso de Goiás	-14.1381837	-47.5229176	clean
be-clean-00083	Rua Carnot 533, 03032-030 São Paulo	-23.5300907	-46.6220407	clean
be-clean-00084	Rodovia BR-232 km 214, 5.200-000 pesqueira	-8.3676877	-36.6802307	clean
be-clean-00085	Avenida Nazaré 38, 04262-000 São Paulo	-23.5843413	-46.6111167	clean
be-clean-00086	Avenida Pedroso de Morais 604, 05420-001 São Paulo	-23.5647107	-46.6906477	clean
be-clean-00087	Antônio Pádua Araújo 400, 35400-000 Ouro Preto	-20.4006651	-43.5060247	clean
be-clean-00088	Rua Engenheiro Cândido Gomide 424, 13073-200 Campinas	-22.8947435	-47.0714839	clean
be-clean-00089	Rua Doutor Ascânio Cerqueira 25, 04288-100 São Paulo	-23.6098949	-46.6126991	clean
be-clean-00090	Alameda Doutor Carlos de Carvalho 528, 80430-180 Curitiba	-25.4329710	-49.2801715	clean
be-clean-00091	Rua Miguel Jorge Cury 122, 07600-000 Mairiporã	-23.3220619	-46.5839761	clean
be-clean-00092	Avenida Landulfo Alves 57, 48602-900 Paulo Afonso	-9.4002044	-38.2180827	clean
be-clean-00093	Avenida Princesa Isabel, 29010-906 Vitória	-20.3210827	-40.3347690	clean
be-clean-00094	Rua Doutor Mello Peixoto 24, 14930-000 Boa Esperança do Sul	-21.9924290	-48.3875155	clean
be-clean-00095	Rua José Paulino 639, 01120-001 São Paulo	-23.5288839	-46.6402780	clean
be-clean-00096	Rua Canuto do Val 97, 01224-040 São Paulo	-23.5404843	-46.6514020	clean
be-clean-00097	SRES Q 12 bloco M, 70645-135 Brasília	-15.7820901	-47.9368026	clean
be-clean-00098	Rua Purpurina 157, 05435-030 São Paulo	-23.5532711	-46.6899831	clean
be-clean-00099	Avenida Porto Seguro, 45820-000 Eunápolis	-16.3744647	-39.5856946	clean
be-clean-00100	Rua Cardoso de Almeida 1549, 05013-001 São Paulo	-23.5434518	-46.6726409	clean
be-clean-00101	Rua Buarque de Macedo 695, 13073-010 Campinas	-22.8834338	-47.0657446	clean
be-clean-00102	Rua Bernardo Saião 112, 03022-070 São Paulo	-23.5265581	-46.6028162	clean
be-clean-00103	Rua Mateus Grou 15, 05415-040 São Paulo	-23.5657001	-46.6834399	clean
be-clean-00104	Rua Baltazar Lisboa 555, 04110-061 São Paulo	-23.5842483	-46.6300203	clean
be-clean-00105	Rua Doutor Mello Peixoto 24, 14930-000 Boa Esperança do Sul	-21.9924290	-48.3875155	clean
be-clean-00106	Avenida Barão de Itapura 2784, 13073-300 Campinas	-22.8825662	-47.0560019	clean
be-clean-00107	Avenida Engenheiro Luís Carlos Berrini 1500, 04571-000 São Paulo	-23.6097057	-46.6948427	clean
be-clean-00108	Avenida Brasil 265, 37177-000 Guapé-MG	-20.7650557	-45.9181005	clean
be-clean-00109	Rua Crasso 116, 05043-000 São Paulo	-23.5238256	-46.6897305	clean
be-clean-00110	Rua Cândido Espinheira 444, 05004-000 São Paulo	-23.5329735	-46.6641078	clean
be-clean-00111	Avenida Almirante Barroso 3251, 66613-710 Belém	-1.4228858	-48.4510889	clean
be-clean-00112	Guará II Qi. 27 Bloco A Lojas 9/10, 71060-280 Guará	-15.8394126	-47.9779169	clean
be-clean-00113	Praça Charles Miller, 01234-010 São Paulo	-23.5474227	-46.6654699	clean
be-clean-00114	Rua Doutor Felix Engel Filho 312, 99200-000 Guaporé	-28.8516394	-51.8969991	clean
be-clean-00115	Rua das Flores 151, 23968-000 Angra dos Reis	-23.1447009	-44.1671880	clean
be-clean-00116	Rua Serra de Bragança 1179, 03318-000 São Paulo	-23.5440790	-46.5638623	clean
be-clean-00117	Rua do Catete 183, 22220-000 Rio de Janeiro	-22.9264932	-43.1764263	clean
be-clean-00118	Rua Azevedo Soares 1678, 03322-001 São Paulo	-23.5477413	-46.5605763	clean
be-clean-00119	SP-284, km 483 SN, 19729-899 Paraguaçu Paulista	-22.3711999	-50.6261421	clean
be-clean-00120	Avenida Getúlio Vargas 97, 29702-030 Colatina	-19.5366425	-40.6307567	clean
be-clean-00121	Rua Filipinas 712, 82960-180 Curitiba	-25.4696706	-49.2085381	clean
be-clean-00122	Rua Conego Higino 19, 46140-000 Livramento de Nossa Senhora	-13.6478622	-41.8418647	clean
be-clean-00123	Libertad 539, 3357 San Javier	-27.8732090	-55.1361029	clean
be-clean-00124	Avenida Mem de Sá 69, 20230-150 Rio de Janeiro	-22.9133320	-43.1814902	clean
be-clean-00125	Avenida Primavera 50, 13140-366 Paulínia	-22.7686228	-47.1576465	clean
be-clean-00126	Rua Corrêa Dutra 15, 22210-050 Rio de Janeiro	-22.9284346	-43.1745475	clean
be-clean-00127	Rua das Rosas 216, 04048-000 São Paulo	-23.6079075	-46.6393892	clean
be-clean-00128	Avenida Almirante Saldanha da Gama 89, 11030-401 Santos	-23.9903597	-46.3008931	clean
be-clean-00129	Rua Quinze de Novembro 22, 07600-000 Mairiporã	-23.3191830	-46.5846998	clean
be-clean-00130	Rua Antônio Bonito 123, 07033-180 Guarulhos	-23.5019681	-46.5581192	clean
be-clean-00131	Rua Barão de Iguatemi 379, 20270060 Rio de Janeiro	-22.9136369	-43.2151712	clean
be-clean-00132	9 de Julio, 3344 Alvear	-29.0959704	-56.5514895	clean
be-clean-00133	Rodovia Josil Espíndula Agostini, 29185-000 Fundão	-19.9349597	-40.4159831	clean
be-clean-00134	Rua Henrique Schaumann 668, 05413-011 São Paulo	-23.5591639	-46.6812024	clean
be-clean-00135	Rua das Laranjeiras 218, 22240-003 Rio de Janeiro	-22.9335637	-43.1862952	clean
be-clean-00136	Rua Antonio Alarcon 173, 05468-070 São Paulo	-23.5398138	-46.7172892	clean
be-clean-00137	Avenida Ernani do Amaral Peixoto 551, 24020-076 Niterói	-22.8937141	-43.1211059	clean
be-clean-00138	Largo do Cambuci 45, 01523-010 São Paulo	-23.5624510	-46.6211840	clean
be-clean-00139	RS-239 5353, 95630-000 Parobé	-29.6383278	-50.8564839	clean
be-clean-00140	Avenida Engenheiro Luís Carlos Berrini 1500, 04571-000 São Paulo	-23.6097057	-46.6948427	clean
be-clean-00141	Avenida Serzedelo Corrêa 331, 66035-400 Belém	-1.4565438	-48.4908597	clean
be-clean-00142	Rua Quiscalo 185, 86701-070 Arapongas	-23.4206939	-51.4294048	clean
be-clean-00143	Avenida Nossa Senhora do Ó, 02715-000 São Paulo	-23.5038354	-46.6839923	clean
be-clean-00144	Avenida Theodomiro Porto da Fonseca 1199, 93020-440 São Leopoldo	-29.7797317	-51.1476999	clean
be-clean-00145	Rua António Bonito 178, 07033-180 Guarulhos	-23.5025126	-46.5580848	clean
be-clean-00146	Avenida Dom Pedro I 654, 01552-000 São Paulo	-23.5709808	-46.6113151	clean
be-clean-00147	Avenida Torres 77, 44075-465 Feira de Santana	-12.2571136	-38.9540227	clean
be-clean-00148	Rua Eurico de Aguiar 888, 29055-280 Vitória	-20.3043481	-40.3000480	clean
be-clean-00149	Rua Bom Pastor 3047, 04203-050 São Paulo	-23.6024773	-46.6022553	clean
be-clean-00150	Rua João Mafra 510, 04288-000 São Paulo	-23.6127156	-46.6126751	clean
be-clean-00151	Rua Andrade Pertence, 22221-000 Rio de Janeiro	-22.9254457	-43.1773025	clean
be-clean-00152	Rua República, 92320-000 canoas	-29.9272024	-51.1939126	clean
be-clean-00153	Rua Conselheiro Dantas 189, 03032-020 São Paulo	-23.5294993	-46.6210156	clean
be-clean-00154	Rua do Colégio 1, 48540-000 Jeremoabo	-10.0678147	-38.3528758	clean
be-clean-00155	Rua Andrade Pertence 37, 22220-010 Rio de Janeiro	-22.9252827	-43.1782038	clean
be-clean-00156	Alameda dos Nhambiquaras 1876, 04090-004 São Paulo	-23.6136219	-46.6656718	clean
be-clean-00157	Rua 4 3, 65051-300 São Luís	-2.5350360	-44.2170652	clean
be-clean-00158	Rua Buarque de Macedo 850, 95790-000 Montenegro	-29.6774162	-51.4567622	clean
be-clean-00159	Avenida Nove de Julho 3597, 01407-000 São Paulo	-23.5707865	-46.6624367	clean
be-clean-00160	Libertad, 3357 San Javier	-27.8732946	-55.1364605	clean
be-clean-00161	Avenida Paulista 1313, 01311-923 São Paulo	-23.5634874	-46.6543937	clean
be-clean-00162	Rua Caramuru 641, 04138-002 São Paulo	-23.6096997	-46.6369155	clean
be-clean-00163	Rua Lupércio Antônio dos Santos 31, 12245-521 São José dos Campos	-23.2022858	-45.8864057	clean
be-clean-00164	Rua Capote Valente 500, 05409-001 São Paulo	-23.5572474	-46.6757033	clean
be-clean-00165	Avenida Doutor Alberto Sarmento 775, 13070-711 Campinas	-22.8933413	-47.0786283	clean
be-clean-00166	Avenida Waldemar César Santos 109, 39650-000 Minas Novas	-17.2172947	-42.5926347	clean
be-clean-00167	Rua Marquês de São Vicente 238, 22451-042 Rio de Janeiro	-22.9781711	-43.2337248	clean
be-clean-00168	Rua Conselheiro Dantas 50, 03032-020 São Paulo	-23.5293303	-46.6222758	clean
be-clean-00169	Rua da Esperança 797, 02208-000 São Paulo	-23.4834279	-46.5901234	clean
be-clean-00170	Rua Ébano 187, 20930-060 Rio de Janeiro	-22.8895870	-43.2362437	clean
be-clean-00171	Rua Presidente Prudente de Moraes 530, 89218-000 Joinville	-26.2747447	-48.8554411	clean
be-clean-00172	Avenida Doutor Alberto Sarmento 930, 13070-711 Campinas	-22.8923445	-47.0774646	clean
be-clean-00173	Rua das Rosas 148, 04048-000 São Paulo	-23.6082799	-46.6389214	clean
be-clean-00174	Rua Conselheiro Dantas 48, 03032-020 São Paulo	-23.5293161	-46.6223322	clean
be-clean-00175	Avenida Domingos Perim 339, 29375-000 Venda Nova do Imigrante	-20.3360389	-41.1301945	clean
be-clean-00176	Avenida Nossa Senhora de Fátima, 77900-000 Tocantinópolis	-6.3254285	-47.4248490	clean
be-clean-00177	Rua Eugênio Schardong 232, 93040-380 São Leopoldo	-29.7706098	-51.1310016	clean
be-clean-00178	Avenida Independência 1640, 14025-230 Ribeirão Preto	-21.1908266	-47.8098444	clean
be-clean-00179	Avenida José Monteiro de Figueiredo - Doutor Zelito 500, 78043-300 Cuiabá	-15.5880697	-56.1127589	clean
be-clean-00180	Rua Capote Valente 500, 05409-001 São Paulo	-23.5572474	-46.6757033	clean
be-clean-00181	Rua do Catete 265, 22220-001 Rio de Janeiro	-22.9294940	-43.1773279	clean
be-clean-00182	Rua Américo Crivilin 370, 29193-010 Aracruz	-19.8298920	-40.2795321	clean
be-clean-00183	Rua Doutor Danilo Monteiro de Castro 90, 29230-000 Anchieta	-20.8308271	-40.6915294	clean
be-clean-00184	Avenida Dom Pedro I 639, 01552-001 São Paulo	-23.5710252	-46.6108837	clean
be-clean-00185	Rua Doutor Felix Engel Filho 48, 99200-000 Guaporé	-28.8487692	-51.8972169	clean
be-clean-00186	Avenida Beira Mar, 44470-000 Vera Cruz	-13.0943801	-38.7489506	clean
be-clean-00187	Avenida Olímpio Rafagnin, 85862-210 Foz do Iguaçu	-25.5003926	-54.5358108	clean
be-clean-00188	Rua Doutor José André da Cruz 224, 45940-000 Ibirapuã	-17.6860560	-40.1045756	clean
be-clean-00189	Praça Campo de Marte, 21710-270 Rio de Janeiro	-22.8747603	-43.4294083	clean
be-clean-00190	Rua Leais Paulistanos 22, 04202-010 São Paulo	-23.5787467	-46.6090594	clean
be-clean-00191	Rua Quinze de Novembro 156, 07600-000 Mairiporã	-23.3194559	-46.5857638	clean
be-clean-00192	Avenida Mondardo 58, 88914-000 Balneário Arroio do Silva	-28.9875508	-49.4121738	clean
be-clean-00193	Avenida Duque de Caxias, 95758-000 São Pedro da Serra	-29.4217988	-51.5122597	clean
be-clean-00194	Rua Jardim Botânico 644, 22461-000 Rio de Janeiro	-22.9641950	-43.2176560	clean
be-clean-00195	Rua Everaldo Melo Lopes 258, 45530-000 Itacaré	-14.2792833	-38.9956853	clean
be-clean-00196	Rua dos Caripunas 1717, 66033-442 Belém	-1.4623340	-48.4873482	clean
be-clean-00197	Rodovia do Vaqueiro, 48950-000 Uauá	-9.8337080	-39.4952888	clean
be-clean-00198	Rua Sergipe 1833, 85960-000 Marechal Cândido Rondon	-24.5590973	-54.0483998	clean
be-clean-00199	Rua Uruguai 380, 20510-060 Rio de Janeiro	-22.9307786	-43.2413996	clean
be-abbreviated-00200	R. João Mafra 93, 04288-000 São Paulo	-23.6097096	-46.6151049	abbreviated
be-abbreviated-00201	R. Doutor Felix Engel Filho 232, 99200-000 Guaporé	-28.8507706	-51.8970760	abbreviated
be-abbreviated-00202	Libertad 539, 3357 San Javier	-27.8732090	-55.1361029	abbreviated
be-abbreviated-00203	R. Andrade Pertence 21, 22220-010 Rio de Janeiro	-22.9250555	-43.1777465	abbreviated
be-abbreviated-00204	Rua S. Pedro de Alcântara, 21615-310 Rio de Janeiro	-22.8625336	-43.4020334	abbreviated
be-abbreviated-00205	Al. São Boaventura 626, 24120-191 Niterói	-22.8813355	-43.0940435	abbreviated
be-abbreviated-00206	Av. Senador Queirós 594, 01026-000 São Paulo	-23.5399015	-46.6305363	abbreviated
be-abbreviated-00207	Av. Brasil 5455, 21041-030 Rio de Janeiro	-22.8659406	-43.2482148	abbreviated
be-abbreviated-00208	R. Quinze de Novembro 111, 01013-001 São Paulo	-23.5480436	-46.6340931	abbreviated
be-abbreviated-00209	R. das Rosas 316, 04048-000 São Paulo	-23.6071625	-46.6401797	abbreviated
be-abbreviated-00210	Pç. Pedro Vieira, 29470-000 São José do Calçado	-21.0252167	-41.6547002	abbreviated
be-abbreviated-00211	Av. Ingá 92, 58038-250 João Pessoa	-7.1049842	-34.8302681	abbreviated
be-abbreviated-00212	R. Andrade Pertence 15B, 22220-010 Rio de Janeiro	-22.9249764	-43.1774903	abbreviated
be-abbreviated-00213	R. João Dranka 86, 80020-220 Curitiba	-25.4392757	-49.2367633	abbreviated
be-abbreviated-00214	Calçadão do Parque, 95750-000 Salvador do Sul	-29.4384377	-51.5089289	abbreviated
be-abbreviated-00215	R. João Santucci 270, 06754-090 Taboão da Serra	-23.6057419	-46.7505095	abbreviated
be-abbreviated-00216	R. Mantiqueira 159, 04110-040 São Paulo	-23.5842749	-46.6318807	abbreviated
be-abbreviated-00217	R. Ademar Cerpa, 20911-400 Rio de Janeiro	-22.8892597	-43.2421520	abbreviated
be-abbreviated-00218	R. Dois de Julho 84, 45700-000 Itapetinga	-15.2455082	-40.2477811	abbreviated
be-abbreviated-00219	R. Silveira Martins, 22221-000 Rio de Janeiro	-22.9256730	-43.1773616	abbreviated
be-abbreviated-00220	Estr. da Maioba SN, 65054-030 São Luís	-2.5527719	-44.2149094	abbreviated
be-abbreviated-00221	Praia do Flamengo 60, 22210-030 Rio de Janeiro	-22.9265870	-43.1738425	abbreviated
be-abbreviated-00222	Av. Professor Luiz Ignácio Anhaia Mello 1501, 03135-010 São Paulo	-23.5843562	-46.5788145	abbreviated
be-abbreviated-00223	Calçadão do Parque, 95750-000 Salvador do Sul	-29.4384377	-51.5089289	abbreviated
be-abbreviated-00224	Av. Iriri 2, 29165-800 Serra	-20.1986648	-40.2605777	abbreviated
be-abbreviated-00225	R. Daniela Peres 399, 89209-435 Joinville	-26.3580351	-48.8140790	abbreviated
be-abbreviated-00226	R. Carnot 473, 03032-030 São Paulo	-23.5306309	-46.6222038	abbreviated
be-abbreviated-00227	Av. Gerônimo Martins, 75905-790 Rio Verde	-17.7943827	-50.9173228	abbreviated
be-abbreviated-00228	Av. Barão do Rio Branco 108, 95560-000 Torres	-29.3384413	-49.7284859	abbreviated
be-abbreviated-00229	Av. Dom Pedro I, 01552-001 São Paulo	-23.5692635	-46.6110363	abbreviated
be-abbreviated-00230	R. Professor Sabino Silva 1017, 40155-250 Salvador	-13.0066511	-38.5166643	abbreviated
be-abbreviated-00231	R. Ipiranga 70, 22231-120 Rio de Janeiro	-22.9346091	-43.1828542	abbreviated
be-abbreviated-00232	R. Leais Paulistanos 42, 04202-010 São Paulo	-23.5787338	-46.6089209	abbreviated
be-abbreviated-00233	Av. Senador Salgado Filho 422, 93110-351 São Leopoldo	-29.7559662	-51.1524413	abbreviated
be-abbreviated-00234	R. José Mecenas Filho, 49525-000 São Domingos	-10.7912201	-37.5652523	abbreviated
be-abbreviated-00235	Praia do Flamengo 100, 22210-030 Rio de Janeiro	-22.9282076	-43.1741536	abbreviated
be-abbreviated-00236	Av. Barão do Rio Branco 108, 95560-000 Torres	-29.3384413	-49.7284859	abbreviated
be-abbreviated-00237	Av. Rio das Pedras 1712, 03452-100 São Paulo	-23.5690885	-46.5089382	abbreviated
be-abbreviated-00238	Av. Barão do Rio Branco 108, 95560-000 Torres	-29.3384413	-49.7284859	abbreviated
be-abbreviated-00239	R. Corrêa Dutra 33, 22210-050 Rio de Janeiro	-22.9282172	-43.1752985	abbreviated
be-abbreviated-00240	R. Mem de Sá 187, 24220-260 Niterói	-22.9034171	-43.1085133	abbreviated
be-abbreviated-00241	Av. Prefefeito Francisco Dias de Castro 723, 37472000 Carmo de Minas	-22.1207130	-45.1288702	abbreviated
be-abbreviated-00242	Av. Vautier 388, 03032-000 São Paulo	-23.5319022	-46.6213133	abbreviated
be-abbreviated-00243	R. Carlos Gomes 320, 98430-000 Palmitinho	-27.3565563	-53.5566017	abbreviated
be-abbreviated-00244	Av. Jaguaré 239, 05346-000 São Paulo	-23.5573235	-46.7457770	abbreviated
be-abbreviated-00245	R. Ferreira Viana 24, 22210-040 Rio de Janeiro	-22.9273182	-43.1744433	abbreviated
be-abbreviated-00246	R. Padre Luiz 94, 07600-000 Mairiporã	-23.3212319	-46.5852684	abbreviated
be-abbreviated-00247	R. General José Cristino 77, 20921-400 Rio de Janeiro	-22.8948859	-43.2254743	abbreviated
be-abbreviated-00248	Av. Pedro Chies, 95758-000 São Pedro da Serra	-29.4211034	-51.5092122	abbreviated
be-abbreviated-00249	Av. Austrália 90, 09861-390 São Bernardo do Campo	-23.7068559	-46.5866837	abbreviated
be-abbreviated-00250	R. Padre Marinho 60, 30150-250 Belo Horizonte	-19.9259987	-43.9205729	abbreviated
be-abbreviated-00251	R. Antônio de Camardo 678, 03309-060 São Paulo	-23.5489955	-46.5611292	abbreviated
be-abbreviated-00252	Av. Cel. Lucas de Oliveira 995-Bela Vista, 90440-011 Porto Alegre	-30.0313042	-51.1948223	abbreviated
be-abbreviated-00253	R. Baltazar Lisboa 360, 04110-061 São Paulo	-23.5851016	-46.6316714	abbreviated
be-abbreviated-00254	R. Clímaco Barbosa 659, 01523-000 São Paulo	-23.5659265	-46.6146453	abbreviated
be-abbreviated-00255	Av. Ângelo Pretti, 29650-000 Santa Teresa	-19.9317150	-40.6048121	abbreviated
be-abbreviated-00256	Av. Barão de Itapura 2514, 13073-300 Campinas	-22.8844837	-47.0575670	abbreviated
be-abbreviated-00257	Av. Primavera 50, 13140-366 Paulínia	-22.7686228	-47.1576465	abbreviated
be-abbreviated-00258	Av. Governador José Malcher 592, 66035-100 Belém	-1.4516453	-48.4880159	abbreviated
be-abbreviated-00259	R. Maria Augusta 26, 02214-100 São Paulo	-23.4956029	-46.5862667	abbreviated
