query_id	query_text	gold_lat	gold_lon	quality_class	assigned_country	script_family	query_form	osm_kind	osm_id	name
ru-other-canonical-0000000039	360, Пресненская набережная 12, Москва	55.7495386	37.5368276	noisy	RU	Other	canonical	node	7320198488	360
de-other-canonical-0000000040	18, Dorfstraße 18, Sölden 79294	47.9316059	7.812096500000001	clean	DE	Other	canonical	node	7574381775	18
es-other-canonical-0000000041	30, Barrio Santi Mami 30, Lejona -Leioa 48940	43.319406400000005	-2.9740394	clean	ES	Other	canonical	node	7633008821	30
es-other-canonical-0000000042	32, Barrio Santi Mami 32, Lejona -Leioa 48940	43.320001100000006	-2.9747402000000003	clean	ES	Other	canonical	node	7633008827	32
gr-other-canonical-0000000043	13	40.688423400000005	22.8148585	noisy	GR	Other	canonical	node	7769757387	13
br-other-canonical-0000000044	11	-29.459830500000002	-50.622165900000006	noisy	BR	Other	canonical	node	8670188702	11
in-other-canonical-0000000045	ബ്ലോക്ക് പഞ്ചായത്ത് ഓഫീസ്, ബ്ലോക്ക് പഞ്ചായത്ത് റോഡ്,  വാഴപ്പിള്ളി , മുവാറ്റുപുഴ 686669	10.0018097	76.56734130000001	noisy	IN	Other	canonical	node	9021943759	ബ്ലോക്ക് പഞ്ചായത്ത് ഓഫീസ്
ru-other-canonical-0000000046	412438, Молодёжная улица 56/2, Петрово 412438	51.992918800000005	45.1751908	clean	RU	Other	canonical	node	9885714060	412438
cn-other-canonical-0000000047	ဆာဆီချောက်	22.7724422	93.1316185	noisy	CN	Other	canonical	node	10135461843	ဆာဆီချောက်
gb-other-canonical-0000000048	322, Kennington Lane 322, London SE11 5HY	51.4865112	-0.1192782	clean	GB	Other	canonical	node	10809080204	322
ru-other-canonical-0000000049	36,6, Пресненская набережная 12, Москва	55.749523100000005	37.5381584	noisy	RU	Other	canonical	node	10885945165	36,6
in-other-canonical-0000000050	અંબાપાડા	20.7445811	73.4863606	noisy	IN	Other	canonical	node	11166497290	અંબાપાડા
cn-other-canonical-0000000051	ဆင့်ကိုင်	23.658448500000002	98.7479045	noisy	CN	Other	canonical	node	11327539100	ဆင့်ကိုင်
cn-other-canonical-0000000052	ရှိန်းခေါင်	27.2408006	98.66347680000001	noisy	CN	Other	canonical	node	12345254855	ရှိန်းခေါင်
th-other-canonical-0000000053	ထီးတပလော	16.1346458	98.7402095	noisy	TH	Other	canonical	node	12551346114	ထီးတပလော
gr-other-canonical-0000000054	30	40.681327200000005	22.7814976	noisy	GR	Other	canonical	node	13007254905	30
cn-other-canonical-0000000055	လင်နှကွတ်	23.9072038	93.80010940000001	noisy	CN	Other	canonical	node	13155822645	လင်နှကွတ်
cn-other-canonical-0000000056	ဘွမ်ဝါ	24.3439406	97.5382445	noisy	CN	Other	canonical	node	13271857668	ဘွမ်ဝါ
cn-other-canonical-0000000057	ဟွယ်လုံ	23.99963	97.9569168	noisy	CN	Other	canonical	node	13313234481	ဟွယ်လုံ
br-other-canonical-0000000058	13			noisy	BR	Other	canonical	relation	13366363	13
br-other-canonical-0000000059	11			noisy	BR	Other	canonical	relation	13366384	11
kr-other-canonical-0000000060	1004, 서울특별시			noisy	KR	Other	canonical	relation	19590929	1004
kr-other-canonical-0000000061	11, 서울특별시			noisy	KR	Other	canonical	relation	20204559	11
us-other-canonical-0000000062	41, Vassar Street 77, Cambridge 02139			clean	US	Other	canonical	way	29569108	41
de-other-canonical-0000000063	28, Daimlerwerk 28, Sindelfingen 71063			clean	DE	Other	canonical	way	31022565	28
de-other-canonical-0000000064	408, Friedrich-Ebert-Straße 38, Rastatt			noisy	DE	Other	canonical	way	40751098	408
de-other-canonical-0000000065	301, Leutenbacher Straße 7, Stuttgart 70437			clean	DE	Other	canonical	way	42268942	301
de-other-canonical-0000000066	7022/3, Plochinger Straße 12, Nürtingen 72622			clean	DE	Other	canonical	way	80616986	7022/3
ru-other-canonical-0000000067	№376, улица Николая Отрады 3, Волгоград 400033			clean	RU	Other	canonical	way	114503762	№376
kr-other-canonical-0000000068	104, 부산광역시			noisy	KR	Other	canonical	way	117614674	104
kr-other-canonical-0000000069	110, 부산광역시			noisy	KR	Other	canonical	way	117754906	110
kr-other-canonical-0000000070	305, 부산광역시			noisy	KR	Other	canonical	way	117754944	305
de-other-canonical-0000000071	513, Bautzner Landstraße 400, Dresden 01328			clean	DE	Other	canonical	way	122818011	513
de-other-canonical-0000000072	107, Arnolds Boulevard 107, Spangdahlem 54529			clean	DE	Other	canonical	way	126342086	107
ru-other-canonical-0000000073	27/2, Окружная улица 28			noisy	RU	Other	canonical	way	133518356	27/2
ru-other-canonical-0000000074	№243, улица Радищева 8, Новокузнецк			noisy	RU	Other	canonical	way	149332897	№243
ru-other-canonical-0000000075	186214, Советская улица 4, Гирвас 186214			clean	RU	Other	canonical	way	158085979	186214
kr-other-canonical-0000000076	216, 부산광역시			noisy	KR	Other	canonical	way	164668456	216
kr-other-canonical-0000000077	101, 부산광역시			noisy	KR	Other	canonical	way	164669481	101
kr-other-canonical-0000000078	105, 부산광역시			noisy	KR	Other	canonical	way	164669585	105
kr-other-canonical-0000000079	107, 부산광역시			noisy	KR	Other	canonical	way	165731823	107
ru-other-canonical-0000000080	№10, улица 3 Интернационала 146А			noisy	RU	Other	canonical	way	183407921	№10
ru-other-canonical-0000000081	040, Центральная улица 1/1			noisy	RU	Other	canonical	way	185730643	040
ru-other-canonical-0000000082	624763, улица Новостройка 5			noisy	RU	Other	canonical	way	188085549	624763
gb-other-canonical-0000000083	7500, Daresbury Park 7500, Warrington WA4 4BS			clean	GB	Other	canonical	way	189060559	7500
kr-other-canonical-0000000084	207, 서울특별시			noisy	KR	Other	canonical	way	192695730	207
de-other-canonical-0000000085	125, Im Benzwang , Amstetten 73340			noisy	DE	Other	canonical	way	193401076	125
ru-other-canonical-0000000086	№40, Артиллерийская улица 14-16, Калининград			noisy	RU	Other	canonical	way	205183378	№40
us-other-canonical-0000000087	17, Springs Road 200			noisy	US	Other	canonical	way	211980065	17
us-other-canonical-0000000088	23, Bedford Road 200			noisy	US	Other	canonical	way	214156871	23
de-other-canonical-0000000089	46, Bonnland 46, Bonnland			noisy	DE	Other	canonical	way	219013362	46
kr-other-canonical-0000000090	2323, 상동로117번길 22, 부천시			noisy	KR	Other	canonical	way	240744378	2323
kr-other-canonical-0000000091	2237, 계남로 60, 부천시			noisy	KR	Other	canonical	way	263922949	2237
kr-other-canonical-0000000092	2312, 부천시			noisy	KR	Other	canonical	way	265352834	2312
kr-other-canonical-0000000093	2301, 부천시			noisy	KR	Other	canonical	way	265353068	2301
kr-other-canonical-0000000094	2110, 부천시			noisy	KR	Other	canonical	way	265420279	2110
kr-other-canonical-0000000095	2609, 조마루로 84, 부천시			noisy	KR	Other	canonical	way	267384372	2609
ru-other-canonical-0000000096	41, Ровенская улица 41, Старый Оскол			noisy	RU	Other	canonical	way	270156267	41
de-other-canonical-0000000097	18, Fintel 27389			noisy	DE	Other	canonical	way	278652786	18
us-other-canonical-0000000098	269, South Service Road 269, Jamaica 11430			clean	US	Other	canonical	way	284907717	269
at-other-canonical-0000000099	408, Maibrunnenweg 16o, Bad Kleinkirchheim 9546			clean	AT	Other	canonical	way	295705281	408
kr-other-canonical-0000000100	133, 수원시			noisy	KR	Other	canonical	way	297182864	133
kr-other-canonical-0000000101	125, 수원시			noisy	KR	Other	canonical	way	297182889	125
de-other-canonical-0000000102	115, Gut Langen 115, Bad Bentheim 48455			clean	DE	Other	canonical	way	301556754	115
de-other-canonical-0000000103	253, Gut Langen 253, Bad Bentheim 48455			clean	DE	Other	canonical	way	301564986	253
us-other-canonical-0000000104	220, Conant Road 212, Rochester 14623			clean	US	Other	canonical	way	312796114	220
ru-other-canonical-0000000105	10, Зелёная улица 10, Воскресеновка			noisy	RU	Other	canonical	way	321076975	10
us-other-canonical-0000000106	63, Pearl Street 63, Nelsonville 10516			clean	US	Other	canonical	way	321529481	63
ru-other-canonical-0000000107	№ 12, Шоссейная улица 7, Тотьма			noisy	RU	Other	canonical	way	335779936	№ 12
us-other-canonical-0000000108	382, Chestnut Street 382, Fredonia 14063			clean	US	Other	canonical	way	338342575	382
br-other-canonical-0000000109	847, Rua Helena Meira Lima 847, João Pessoa 58039-081			clean	BR	Other	canonical	way	340417602	847
kr-other-canonical-0000000110	23, 명물길 23, 서울특별시 03776			clean	KR	Other	canonical	way	356399000	23
kr-other-canonical-0000000111	106, 신촌로 106, 서울특별시			noisy	KR	Other	canonical	way	356448189	106
de-other-canonical-0000000112	10, Drillberg 10, Bad Mergentheim 97980			clean	DE	Other	canonical	way	374029569	10
kr-other-canonical-0000000113	104, 부산광역시			noisy	KR	Other	canonical	way	374784915	104
th-other-canonical-0000000114	333/152, The Urbana 2 333/152,  50100			noisy	TH	Other	canonical	way	383739632	333/152
th-other-canonical-0000000115	333/149, The Urbana 2 333/149,  50100			noisy	TH	Other	canonical	way	383739635	333/149
kr-other-canonical-0000000116	708, 서울특별시			noisy	KR	Other	canonical	way	387027606	708
us-other-canonical-0000000117	26, East Garfield Street 26, Bay Shore 11706			clean	US	Other	canonical	way	390282223	26
kr-other-canonical-0000000118	171, 서울특별시			noisy	KR	Other	canonical	way	394541430	171
kr-other-canonical-0000000119	103, 인천광역시			noisy	KR	Other	canonical	way	399880537	103
kr-other-canonical-0000000120	103, 인천광역시			noisy	KR	Other	canonical	way	400106390	103
kr-other-canonical-0000000121	105, 인천광역시			noisy	KR	Other	canonical	way	404953299	105
kr-other-canonical-0000000122	118, 인천광역시			noisy	KR	Other	canonical	way	405052990	118
kr-other-canonical-0000000123	105, 인천광역시			noisy	KR	Other	canonical	way	405416302	105
kr-other-canonical-0000000124	112, 인천광역시			noisy	KR	Other	canonical	way	406130780	112
kr-other-canonical-0000000125	113, 인천광역시			noisy	KR	Other	canonical	way	406366961	113
kr-other-canonical-0000000126	113, 인천광역시			noisy	KR	Other	canonical	way	406404223	113
kr-other-canonical-0000000127	113, 인천광역시			noisy	KR	Other	canonical	way	406570026	113
ru-other-canonical-0000000128	16, улица Толбоева 14			noisy	RU	Other	canonical	way	409846630	16
jp-other-canonical-0000000129	34,  34, 札幌市 005-0018			noisy	JP	Other	canonical	way	415675823	34
kr-other-canonical-0000000130	39, 부산광역시			noisy	KR	Other	canonical	way	419996841	39
kr-other-canonical-0000000131	102, 수원시			noisy	KR	Other	canonical	way	422649677	102
nl-other-canonical-0000000132	05, Zeeweg 97, Zandvoort 2051EB			clean	NL	Other	canonical	way	424759197	05
de-other-canonical-0000000133	123, Am Fluter 123			noisy	DE	Other	canonical	way	437944176	123
kr-other-canonical-0000000134	101, 문장로26길 11,  39149			noisy	KR	Other	canonical	way	440896608	101
br-other-canonical-0000000135	51, Rua José Antônio de Souza 51, Três Corações			noisy	BR	Other	canonical	way	441304272	51
br-other-canonical-0000000136	200, Rua Alice Alves Vilela 200, Três Corações 37413102			clean	BR	Other	canonical	way	441304336	200
kr-other-canonical-0000000137	103, 부산광역시			noisy	KR	Other	canonical	way	458263102	103
kr-other-canonical-0000000138	111, 목포시			noisy	KR	Other	canonical	way	464133882	111
kr-other-canonical-0000000139	112, 목포시			noisy	KR	Other	canonical	way	464133890	112
kr-other-canonical-0000000140	101, 무안군			noisy	KR	Other	canonical	way	464496465	101
kr-other-canonical-0000000141	207, 무안군			noisy	KR	Other	canonical	way	464502491	207
br-other-canonical-0000000142	25			noisy	BR	Other	canonical	way	465221467	25
kr-other-canonical-0000000143	103, 인천광역시			noisy	KR	Other	canonical	way	465594233	103
br-other-canonical-0000000144	41			noisy	BR	Other	canonical	way	466427132	41
br-other-canonical-0000000145	07			noisy	BR	Other	canonical	way	468434010	07
br-other-canonical-0000000146	01			noisy	BR	Other	canonical	way	468437415	01
kr-other-canonical-0000000147	116, 솔샘로 174, 서울특별시 01192			clean	KR	Other	canonical	way	468471945	116
kr-other-canonical-0000000148	132, 솔샘로 174, 서울특별시 01192			clean	KR	Other	canonical	way	468471999	132
kr-other-canonical-0000000149	152, 솔샘로 174, 서울특별시 01192			clean	KR	Other	canonical	way	468472037	152
br-other-canonical-0000000150	29			noisy	BR	Other	canonical	way	468480125	29
br-other-canonical-0000000151	45			noisy	BR	Other	canonical	way	468480140	45
kr-other-canonical-0000000152	204, 수원시			noisy	KR	Other	canonical	way	468565994	204
kr-other-canonical-0000000153	506, 부천시			noisy	KR	Other	canonical	way	468752754	506
kr-other-canonical-0000000154	606, 부천시			noisy	KR	Other	canonical	way	468752772	606
kr-other-canonical-0000000155	115, 부산광역시			noisy	KR	Other	canonical	way	469370040	115
kr-other-canonical-0000000156	205, 인천광역시			noisy	KR	Other	canonical	way	469412978	205
kr-other-canonical-0000000157	303, 충렬로 10번길 16-3, 용인시 16884			clean	KR	Other	canonical	way	470188644	303
kr-other-canonical-0000000158	103, 도화4길 41, 서울특별시 04181			clean	KR	Other	canonical	way	471665069	103
kr-other-canonical-0000000159	102, 인천광역시			noisy	KR	Other	canonical	way	471814066	102
kr-other-canonical-0000000160	103, 인천광역시			noisy	KR	Other	canonical	way	471828639	103
kr-other-canonical-0000000161	201, 인천광역시			noisy	KR	Other	canonical	way	471831623	201
kr-other-canonical-0000000162	709, 수원시			noisy	KR	Other	canonical	way	472274088	709
kr-other-canonical-0000000163	50, 재반로118번길 71, 부산광역시 48053			clean	KR	Other	canonical	way	472716607	50
kr-other-canonical-0000000164	49, 송파대로42길 49-1, 서울특별시 05665			clean	KR	Other	canonical	way	475307298	49
kr-other-canonical-0000000165	15, 보광로 24-1, 고양시 10271			clean	KR	Other	canonical	way	476274133	15
kr-other-canonical-0000000166	109, 분당로263번길 68, 성남시 13583			clean	KR	Other	canonical	way	482174679	109
kr-other-canonical-0000000167	108, 한들2로 88, 천안시			noisy	KR	Other	canonical	way	484379288	108
kr-other-canonical-0000000168	105, 목포시			noisy	KR	Other	canonical	way	487914667	105
kr-other-canonical-0000000169	103, 부산광역시			noisy	KR	Other	canonical	way	499206300	103
kr-other-canonical-0000000170	106, 부산광역시			noisy	KR	Other	canonical	way	499458993	106
gcc-other-canonical-0000000171	17, 12 Street			noisy	GCC	Other	canonical	way	502486953	17
es-other-canonical-0000000172	22*, Maiobre 14, Ares 15624			clean	ES	Other	canonical	way	502881954	22*
kr-other-canonical-0000000173	101, 광주광역시			noisy	KR	Other	canonical	way	504576921	101
ru-other-canonical-0000000174	15, улица Людмилы Кедриной 16 к15			noisy	RU	Other	canonical	way	508245231	15
br-other-canonical-0000000175	50, Rua dos Lírios 50			noisy	BR	Other	canonical	way	522744702	50
kr-other-canonical-0000000176	111, 광주광역시			noisy	KR	Other	canonical	way	525397965	111
kr-other-canonical-0000000177	211, 광주광역시			noisy	KR	Other	canonical	way	525397983	211
kr-other-canonical-0000000178	108, 만년로 45, 대전광역시			noisy	KR	Other	canonical	way	533079629	108
kr-other-canonical-0000000179	104, 만년로 25, 대전광역시			noisy	KR	Other	canonical	way	533294537	104
kr-other-canonical-0000000180	106, 대흥로 804, 서울특별시			noisy	KR	Other	canonical	way	541463011	106
kr-other-canonical-0000000181	318, 신창로166번길 3, 광주광역시			noisy	KR	Other	canonical	way	543415447	318
kr-other-canonical-0000000182	102, 부산광역시			noisy	KR	Other	canonical	way	547702912	102
kr-other-canonical-0000000183	107, 장덕로 138, 광주광역시 62247			clean	KR	Other	canonical	way	548368160	107
kr-other-canonical-0000000184	1410, 곡란로 26			noisy	KR	Other	canonical	way	551772834	1410
ru-other-canonical-0000000185	21, Журавлиная улица 21, Старый Оскол			noisy	RU	Other	canonical	way	552418384	21
ru-other-canonical-0000000186	23, Черёмуховая улица 23, Старый Оскол			noisy	RU	Other	canonical	way	552418405	23
kr-other-canonical-0000000187	103, 부천시			noisy	KR	Other	canonical	way	555329125	103
kr-other-canonical-0000000188	402, 부천시			noisy	KR	Other	canonical	way	555335214	402
kr-other-canonical-0000000189	102, 부천시			noisy	KR	Other	canonical	way	555369832	102
kr-other-canonical-0000000190	101, 화산로31번안길 2			noisy	KR	Other	canonical	way	555670717	101
kr-other-canonical-0000000191	1405, 곡란로 26			noisy	KR	Other	canonical	way	568712244	1405
kr-other-canonical-0000000192	222, 서울특별시			noisy	KR	Other	canonical	way	578745139	222
kr-other-canonical-0000000193	101, 서울특별시			noisy	KR	Other	canonical	way	579222387	101
kr-other-canonical-0000000194	107, 서울특별시			noisy	KR	Other	canonical	way	588619040	107
gb-other-canonical-0000000195	24,22,20,18, Longford Park Road			noisy	GB	Other	canonical	way	609326118	24,22,20,18
kr-other-canonical-0000000196	310, 광주광역시			noisy	KR	Other	canonical	way	612486221	310
fr-other-canonical-0000000197	92, AZUR 92			noisy	FR	Other	canonical	way	628836309	92
fr-other-canonical-0000000198	68, AZUR 68			noisy	FR	Other	canonical	way	628836326	68
fr-other-canonical-0000000199	32, ESTEREL AREA 32			noisy	FR	Other	canonical	way	628838906	32
fr-other-canonical-0000000200	111, ESTEREL AREA 111			noisy	FR	Other	canonical	way	628841155	111
fr-other-canonical-0000000201	74, ESTEREL AREA 74			noisy	FR	Other	canonical	way	628844251	74
fr-other-canonical-0000000202	73, ESTEREL AREA 73			noisy	FR	Other	canonical	way	628844259	73
fr-other-canonical-0000000203	69, ESTEREL AREA 69			noisy	FR	Other	canonical	way	628844260	69
kr-other-canonical-0000000204	302, 서울특별시			noisy	KR	Other	canonical	way	636207742	302
kr-other-canonical-0000000205	109, 서울특별시			noisy	KR	Other	canonical	way	637366119	109
fr-other-canonical-0000000206	301, La Pignade 301			noisy	FR	Other	canonical	way	638541770	301
fr-other-canonical-0000000207	182, La Pignade 182			noisy	FR	Other	canonical	way	638541850	182
fr-other-canonical-0000000208	59, La Pignade 59			noisy	FR	Other	canonical	way	638541996	59
fr-other-canonical-0000000209	76, La Pignade 76			noisy	FR	Other	canonical	way	638542101	76
us-other-canonical-0000000210	17, Alexander Way 17, Malta 12020			clean	US	Other	canonical	way	641183843	17
kr-other-canonical-0000000211	511, 한빛로 70, 파주시 10908			clean	KR	Other	canonical	way	642102942	511
kr-other-canonical-0000000212	503, 부산광역시			noisy	KR	Other	canonical	way	647003719	503
br-other-canonical-0000000213	67, Rua X 00			noisy	BR	Other	canonical	way	659982691	67
br-other-canonical-0000000214	07, Rua xx 00			noisy	BR	Other	canonical	way	659982849	07
kr-other-canonical-0000000215	5406, 수원시			noisy	KR	Other	canonical	way	672480029	5406
kr-other-canonical-0000000216	503, 서울특별시			noisy	KR	Other	canonical	way	690871200	503
kr-other-canonical-0000000217	208, 서울특별시			noisy	KR	Other	canonical	way	690876928	208
kr-other-canonical-0000000218	303, 평촌대로127번길 22, 안양시 14099			clean	KR	Other	canonical	way	699148251	303
br-other-canonical-0000000219	27,15, Avenida Tapajós 27,15, Betim			noisy	BR	Other	canonical	way	699521801	27,15
gb-other-canonical-0000000220	124, Wycombe Road , Marlow SL7 3JD			noisy	GB	Other	canonical	way	705313163	124
us-other-canonical-0000000221	33, North Broad Street 1400, Philadelphia			noisy	US	Other	canonical	way	706570993	33
kr-other-canonical-0000000222	104, 무안군			noisy	KR	Other	canonical	way	707654799	104
kr-other-canonical-0000000223	105, 상무버들로40번길 14			noisy	KR	Other	canonical	way	713617225	105
kr-other-canonical-0000000224	111, 화운로 278, 광주광역시			noisy	KR	Other	canonical	way	713690851	111
kr-other-canonical-0000000225	107, 서강로 60			noisy	KR	Other	canonical	way	715626443	107
kr-other-canonical-0000000226	101, 북문대로 235			noisy	KR	Other	canonical	way	721134636	101
kr-other-canonical-0000000227	301, 전주시			noisy	KR	Other	canonical	way	728919150	301
de-other-canonical-0000000228	35, Braunlager Straße 35, Sankt Andreasberg 37444			clean	DE	Other	canonical	way	761444537	35
es-other-canonical-0000000229	3/4, Avenida Playa Honda 3/4, Cartagena / Playa Honda 30385			clean	ES	Other	canonical	way	761467053	3/4
kr-other-canonical-0000000230	201, 조원로 16, 수원시 16279			clean	KR	Other	canonical	way	764485293	201
kr-other-canonical-0000000231	201, 광교호수공원로 277, 수원시 16517			clean	KR	Other	canonical	way	764607575	201
kr-other-canonical-0000000232	601, 수원시			noisy	KR	Other	canonical	way	764675290	601
kr-other-canonical-0000000233	101, 수원시			noisy	KR	Other	canonical	way	764675478	101
kr-other-canonical-0000000234	723, 수원시			noisy	KR	Other	canonical	way	764679478	723
kr-other-canonical-0000000235	203, 수원시			noisy	KR	Other	canonical	way	765200396	203
ru-other-canonical-0000000236	23			noisy	RU	Other	canonical	way	766825454	23
ru-other-canonical-0000000237	38			noisy	RU	Other	canonical	way	767474949	38
ru-other-canonical-0000000238	43, улица Закарьяева 17			noisy	RU	Other	canonical	way	768332722	43
kr-other-canonical-0000000239	107, 만양로 6, 서울특별시 06919			clean	KR	Other	canonical	way	777222922	107
kr-other-canonical-0000000240	102, 부산광역시			noisy	KR	Other	canonical	way	779796445	102
kr-other-canonical-0000000241	105, 부산광역시			noisy	KR	Other	canonical	way	780745038	105
kr-other-canonical-0000000242	106, 부산광역시			noisy	KR	Other	canonical	way	780990622	106
kr-other-canonical-0000000243	101, 부산광역시			noisy	KR	Other	canonical	way	781001615	101
kr-other-canonical-0000000244	208, 부산광역시			noisy	KR	Other	canonical	way	781353655	208
kr-other-canonical-0000000245	106, 부산광역시			noisy	KR	Other	canonical	way	781353670	106
kr-other-canonical-0000000246	101, 부산광역시			noisy	KR	Other	canonical	way	782119677	101
kr-other-canonical-0000000247	11, 부산광역시			noisy	KR	Other	canonical	way	782128536	11
kr-other-canonical-0000000248	15, 부산광역시			noisy	KR	Other	canonical	way	782128539	15
kr-other-canonical-0000000249	12, 부산광역시			noisy	KR	Other	canonical	way	782615494	12
kr-other-canonical-0000000250	103, 성주로 100-10, 부천시			noisy	KR	Other	canonical	way	783194417	103
kr-other-canonical-0000000251	101, 부산광역시			noisy	KR	Other	canonical	way	783621402	101
kr-other-canonical-0000000252	103, 부산광역시			noisy	KR	Other	canonical	way	783773207	103
kr-other-canonical-0000000253	101, 부산광역시			noisy	KR	Other	canonical	way	783784396	101
kr-other-canonical-0000000254	202, 부산광역시			noisy	KR	Other	canonical	way	784358362	202
kr-other-canonical-0000000255	106, 부산광역시			noisy	KR	Other	canonical	way	784673747	106
kr-other-canonical-0000000256	103, 부산광역시			noisy	KR	Other	canonical	way	784676315	103
