query_id	query_text	gold_lat	gold_lon	quality_class
be-clean-00040	Holmesly Lane 154a, LS26 8SF Leeds	53.7556447	-1.4646894	clean
be-clean-00041	Haven Lane 41, W5 2HZ London	51.5169211	-0.2999320	clean
be-clean-00042	London Road 59, MK42 0NX Bedford	52.1262496	-0.4598046	clean
be-clean-00043	Anselm Avenue, IP32 6JZ Bury St Edmunds	52.2643387	0.7043055	clean
be-clean-00044	Shanklin Road, PO38 3AN Ventnor	50.6340911	-1.2310564	clean
be-clean-00045	Milnthorpe Road, LA6 1PS Holme	54.2033733	-2.7318329	clean
be-clean-00046	Fore Street, PL22 0BL Lostwithiel	50.4074957	-4.6705201	clean
be-clean-00047	Upper Street 177, N1 1RG London	51.5416152	-0.1031181	clean
be-clean-00048	Main Street 10, BD23 5AA Skipton	54.0724451	-1.9974341	clean
be-clean-00049	Cassidy Close 2, M4 5HU Manchester	53.4868543	-2.2289170	clean
be-clean-00050	Upper Street 236, N1 1RU London	51.5447415	-0.1035748	clean
be-clean-00051	Town Street 36, LS12 3AB Leeds	53.7973191	-1.5899614	clean
be-clean-00052	Emmanuel Street 3, CB1 1NE Cambridge	52.2043922	0.1233432	clean
be-clean-00053	Stoke Newington High Street 167, N16 0NY London	51.5617221	-0.0738278	clean
be-clean-00054	Priestfield Road 71, EH16 5HX Edinburgh	55.9366417	-3.1570870	clean
be-clean-00055	Woodbridge Meadows 1-2, GU1 1BA Guildford	51.2474160	-0.5834497	clean
be-clean-00056	Vale Parade, SW15 3PS London	51.4350356	-0.2577999	clean
be-clean-00057	London Road, BN18 9BA Arundel	50.8554494	-0.5596616	clean
be-clean-00058	Widegate Street 12, E1 7HP London	51.5180637	-0.0780042	clean
be-clean-00059	Cauldwell Hall Road 111-113, IP4 5BN Ipswich	52.0586443	1.1825697	clean
be-clean-00060	Norn Hill 6, RG21 4EP Basingstoke	51.2708681	-1.0790574	clean
be-clean-00061	Tarrant Street 36, BN18 9DN Arundel	50.8534231	-0.5576359	clean
be-clean-00062	Cherry Hinton Road 60, CB1 7AA Cambridge	52.1886904	0.1394900	clean
be-clean-00063	Bridge Street 32, CB2 1UJ Cambridge	52.2096540	0.1169846	clean
be-clean-00064	Princess Lane 65-67, WF12 8HE Dewsbury	53.6901097	-1.6032400	clean
be-clean-00065	Saint John Street 2, CH1 1AA Chester	53.1904069	-2.8881503	clean
be-clean-00066	Burnthouse Lane 81, EX2 6AU Exeter	50.7115523	-3.5037580	clean
be-clean-00067	St Andrew's Street 40, CB2 3AR Cambridge	52.2028127	0.1239636	clean
be-clean-00068	High Street, RH12 4PX Rusper	51.1228446	-0.2786513	clean
be-clean-00069	Long Row 49, NG1 6JB Nottingham	52.9538302	-1.1515864	clean
be-clean-00070	Gorgie Road 236, EH11 2PL Edinburgh	55.9374112	-3.2346906	clean
be-clean-00071	New Street 46, PE19 1AJ St Neots	52.2306399	-0.2684355	clean
be-clean-00072	Whaddon Way 15, GL4 0QD Gloucester	51.8260594	-2.2500565	clean
be-clean-00073	Market Place 28-30, YO17 7LX Malton	54.1352921	-0.7984126	clean
be-clean-00074	Market Street 22, CB8 8EE Newmarket	52.2445967	0.4057256	clean
be-clean-00075	Elm Avenue 43, LU1 4HS Luton	51.8624892	-0.4548376	clean
be-clean-00076	Braehead Avenue 21, ML5 5ET Coatbridge	55.8466842	-4.0459507	clean
be-clean-00077	St. Andrew's Road, RG22 6ER Basingstoke	51.2562331	-1.1133589	clean
be-clean-00078	Ratcliffe Terrace 47, EH9 1SU Edinburgh	55.9339659	-3.1780885	clean
be-clean-00079	Manchester Road, BD5 7JX Bradford	53.7823663	-1.7573028	clean
be-clean-00080	Kettering Terrace, PO2 7SB Portsmouth	50.8097029	-1.0871962	clean
be-clean-00081	Park View 45, NN3 7UZ Northampton	52.2897909	-0.8379767	clean
be-clean-00082	Camden High Street 174, NW1 0NE London	51.5391316	-0.1422001	clean
be-clean-00083	Stoke Newington High Street 118, N16 7NY London	51.5603209	-0.0737488	clean
be-clean-00084	Bolton Road West 326-328, BL0 9QY Bury	53.6358842	-2.3316320	clean
be-clean-00085	Beaconsfield Place 1, AB15 4AB Aberdeen	57.1442929	-2.1280396	clean
be-clean-00086	Main Road, PO18 8PG Bosham, Chichester	50.8416258	-0.8488338	clean
be-clean-00087	Caverswall Road, ST11 9BG Blythe Bridge	52.9755331	-2.0658932	clean
be-clean-00088	Butcher Hill 179, LS16 5DA Leeds	53.8332648	-1.6059490	clean
be-clean-00089	Raleigh Gardens 1A, SW2 1AB London	51.4538840	-0.1193103	clean
be-clean-00090	Bookhurst Road, GU6 7DN Cranleigh	51.1457766	-0.4711836	clean
be-clean-00091	The Headrow 66, LS1 8EQ Leeds	53.7997193	-1.5464265	clean
be-clean-00092	Green Road 44-50, LS6 4JP Leeds	53.8291677	-1.5671638	clean
be-clean-00093	King's Parade 12, CB2 1SJ Cambridge	52.2044935	0.1178369	clean
be-clean-00094	Weavers Lane 11, ML10 6FP Strathaven	55.7013288	-4.0252380	clean
be-clean-00095	Dewsbury Road, WF3 1LH Wakefield	53.7296460	-1.5799041	clean
be-clean-00096	Green Lane 12-16, M33 5PP Sale	53.4293039	-2.3416057	clean
be-clean-00097	Main Street, YO25 3EU Driffield	54.0227876	-0.5048892	clean
be-clean-00098	Norwich Road 1-2, NR28 0DS North Walsham	52.8168884	1.3851095	clean
be-clean-00099	Fort Street 10-16, DD5 2AD Dundee	56.4652981	-2.8769442	clean
be-clean-00100	Victoria Road, BD18 3LA Shipley	53.8383671	-1.7885216	clean
be-clean-00101	Foleshill Road 551A, CV6 5JW Coventry	52.4295011	-1.4988420	clean
be-clean-00102	Woodside Street 90, ML5 5NS Coatbridge	55.8502366	-4.0484626	clean
be-clean-00103	Barton Street 136, GL1 4EN Gloucester	51.8606879	-2.2371479	clean
be-clean-00104	Hillfield Parade, Bishopsford Road 1, SM4 6BG Morden	51.3920561	-0.1763693	clean
be-clean-00105	Weavers Lane 7, ML10 6FP Strathaven	55.7012548	-4.0254674	clean
be-clean-00106	Old Church Street, SW3 5BS London	51.4842633	-0.1722964	clean
be-clean-00107	Castle Street 71, CB3 0AH Cambridge	52.2128001	0.1125406	clean
be-clean-00108	Turl Street 21, OX1 3DH Oxford	51.7540882	-1.2564826	clean
be-clean-00109	Burgh Road, ZE1 0HJ Shetland	60.1568199	-1.1511315	clean
be-clean-00110	High Street 82, EX17 3LA Crediton	50.7911448	-3.6637314	clean
be-clean-00111	Station Road, BR2 0EY Bromley	51.4053384	0.0034181	clean
be-clean-00112	Mill Road 300-302, CB1 3NL Cambridge	52.1969855	0.1503970	clean
be-clean-00113	Nunnery Lane, YO23 1AB York	53.9538590	-1.0872814	clean
be-clean-00114	Fairwood Lane, SA2 7HP Upper Killay	51.6114213	-4.0446470	clean
be-clean-00115	Chapel Street 6, EH8 9AY Edinburgh	55.9446070	-3.1860121	clean
be-clean-00116	Station Street, PE37 7LL Swaffham	52.6498088	0.6889032	clean
be-clean-00117	Wilstead Road, MK42 9BF Elstow	52.1066740	-0.4769472	clean
be-clean-00118	Abinger Lane, RH5 6HZ Dorking	51.2019760	-0.4043757	clean
be-clean-00119	West Road 10, NR29 3RP Great Yarmouth	52.6748423	1.6877313	clean
be-clean-00120	Brudenell Grove 51, LS6 1HR Leeds	53.8116432	-1.5678167	clean
be-clean-00121	Knowle Mount 25, LS4 2PP Leeds	53.8112483	-1.5816956	clean
be-clean-00122	Lawrence Road 63, PO5 1NU Southsea	50.7890500	-1.0766580	clean
be-clean-00123	King Street 313-317, W6 9NH London	51.4933414	-0.2406865	clean
be-clean-00124	Percy Street, NE1 7RA Newcastle upon Tyne	54.9754577	-1.6168981	clean
be-clean-00125	Southwark Park Road 264, SE16 3RN London	51.4921138	-0.0619053	clean
be-clean-00126	Florian Avenue 61, SM1 3QH Sutton	51.3695910	-0.1808783	clean
be-clean-00127	Coronation Drive 7, ML12 6TS Biggar	55.4667704	-3.6515748	clean
be-clean-00128	High Street, CH5 4DF Deeside	53.2164093	-3.0505659	clean
be-clean-00129	New Road 18, HX7 8AD Hebden Bridge	53.7407996	-2.0120394	clean
be-clean-00130	Nunn's Way 4, NR19 2AN Dereham	52.6805802	0.9421742	clean
be-clean-00131	Ettrick Terrace, TD7 4LE Selkirk	55.5490931	-2.8421929	clean
be-clean-00132	Grosvenor Road 79, SW1V 3LA London	51.4866135	-0.1315923	clean
be-clean-00133	Dundyvan Road, ML5 1BL Coatbridge	55.8563274	-4.0332940	clean
be-clean-00134	Walledwell Court 2a, NN3 9TW Northampton	52.2517837	-0.8307304	clean
be-clean-00135	Norman Road 78, SW19 1BN London	51.4185272	-0.1853025	clean
be-clean-00136	Hinckley Road, LE9 9JE Leicester Forest West	52.6130838	-1.2552573	clean
be-clean-00137	Front Street, DH8 0HU Consett	54.8704012	-1.8588705	clean
be-clean-00138	Oxhill Road 264-266, B21 8ER Birmingham	52.5150993	-1.9447040	clean
be-clean-00139	Sharrow Vale Road 270, S11 8ZH Sheffield	53.3677353	-1.4964877	clean
be-clean-00140	Milton Road 6, CB4 1JY Cambridge	52.2149312	0.1255575	clean
be-clean-00141	Cardigan Road 133-135, LS6 1LJ Leeds	53.8103876	-1.5749762	clean
be-clean-00142	Portland Street 96, M1 4GX Manchester	53.4773839	-2.2406635	clean
be-clean-00143	Cadsden Road, HP27 0NB Princes Risborough	51.7328475	-0.8047652	clean
be-clean-00144	South Parade 15, LS1 5PQ Leeds	53.7989288	-1.5476182	clean
be-clean-00145	High Street 49-51, BR3 1AW Beckenham	51.4080747	-0.0251070	clean
be-clean-00146	Abbey Street 85, BB5 1EH Accrington	53.7517112	-2.3610992	clean
be-clean-00147	Pier Road, IV21 2BQ Gairloch	57.7118422	-5.6815513	clean
be-clean-00148	Gartsherrie Road, ML5 2EU Coatbridge	55.8688683	-4.0436966	clean
be-clean-00149	High Street 52a, WF5 9RL Ossett	53.6948277	-1.5861620	clean
be-clean-00150	Norwood Road 367, SE27 9BQ London	51.4399206	-0.1060377	clean
be-clean-00151	Wimborne Road 228, BH15 3DL Poole	50.7308878	-1.9764239	clean
be-clean-00152	Greville Street 1, EC1N 8PQ London	51.5190993	-0.1088628	clean
be-clean-00153	Cavendish Road 299, SW12 0PQ London	51.4429148	-0.1439302	clean
be-clean-00154	High Street 58-62, GU1 3ES Guildford	51.2352416	-0.5741907	clean
be-clean-00155	La Belle Alliance Square 13, CT11 8HU Ramsgate	51.3347748	1.4227312	clean
be-clean-00156	Carlisle Road 30, ML12 6TW Biggar	55.4694301	-3.6625423	clean
be-clean-00157	Bounty Road 81, RG21 3BZ Basingstoke	51.2601609	-1.0887435	clean
be-clean-00158	Exchange Street, HP20 1UR Aylesbury /Unit 2A	51.8155859	-0.8108341	clean
be-clean-00159	Commercial Street, YO17 9ES Malton	54.1323682	-0.7849353	clean
be-clean-00160	May Lane 63, B47 5PA Hollywood	52.3912466	-1.8794998	clean
be-clean-00161	Rifford Road, EX2 6NF Exeter	50.7130762	-3.4994050	clean
be-clean-00162	New Briggate 51, LS2 8JD Leeds	53.8001706	-1.5414674	clean
be-clean-00163	Batley Road 7, WF3 1DU Wakefield	53.7162911	-1.5802897	clean
be-clean-00164	Sutherland Street 1a, SW1V 4LD London	51.4889866	-0.1467405	clean
be-clean-00165	King Street 1, CB1 1LH Cambridge	52.2074415	0.1222216	clean
be-clean-00166	Owmen Field Lane, YO62 5JE York	54.2310386	-1.0102444	clean
be-clean-00167	Dunsbury Way 500, PO9 5BL Havant	50.8727188	-0.9902150	clean
be-clean-00168	Woodside Street 119, ML5 5NS Coatbridge	55.8487022	-4.0486779	clean
be-clean-00169	South Street 50, GU9 7RN Farnham	51.2140908	-0.7954674	clean
be-clean-00170	Highgate Road 15, NW5 1QX London	51.5614305	-0.1504467	clean
be-clean-00171	Northfield Avenue 297, W5 4XB London	51.4972190	-0.3125450	clean
be-clean-00172	Bretton Gate, PE3 9UZ Peterborough	52.5847663	-0.2759210	clean
be-clean-00173	High Street 183, S45 9EL Chesterfield	53.1629488	-1.4155263	clean
be-clean-00174	Woodside Street 127, ML5 5NS Coatbridge	55.8484757	-4.0487465	clean
be-clean-00175	Islington Row Middleway, B15 1LA Birmingham	52.4726599	-1.9167689	clean
be-clean-00176	High Street 193, GU1 3AW Guildford	51.2367843	-0.5692850	clean
be-clean-00177	Trallwn Road 102-104, SA7 9XA Swansea	51.6556357	-3.8892646	clean
be-clean-00178	Kirkgate 92, LS2 7DJ Leeds	53.7960931	-1.5387167	clean
be-clean-00179	Westgate End 101, WF2 9RL Wakefield	53.6792826	-1.5123421	clean
be-clean-00180	Old London Road, RH20 1LF Coldwaltham	50.9398921	-0.5413591	clean
be-clean-00181	Brentwood Mews 1, NE2 3DG Newcastle upon Tyne	54.9918578	-1.6086232	clean
be-clean-00182	Spring Road 288, IP4 5NL Ipswich	52.0590476	1.1810186	clean
be-clean-00183	Free School Lane 2, CB2 3QA Cambridge	52.2038866	0.1184902	clean
be-clean-00184	High Street, DT10 2LH Sturminster Newton	50.9594174	-2.3785115	clean
be-clean-00185	The Broadway 49-51, N8 8DT London	51.5800874	-0.1240567	clean
be-clean-00186	Gubbins Lane, RM3 0QA Romford	51.5907037	0.2337274	clean
be-clean-00187	High Street 3, CT12 5BG Ramsgate	51.3457438	1.3691360	clean
be-clean-00188	The Bridge, DE56 0RR Belper	53.0020750	-1.4778623	clean
be-clean-00189	Whitegate Drive, FY3 9JW Blackpool	53.8063357	-3.0287442	clean
be-clean-00190	Redwood Road 20, WS5 4LB Walsall	52.5598463	-1.9605418	clean
be-clean-00191	Crown Street 4, HX7 8EH Hebden Bridge	53.7411772	-2.0128980	clean
be-clean-00192	Upper Ground 26, SE1 9PD London /26-30	51.5079361	-0.1079482	clean
be-clean-00193	Main Street 168, B90 1UA Solihull	52.3845714	-1.8365908	clean
be-clean-00194	Station Road, PO18 8NG Chichester	50.8412738	-0.8485930	clean
be-clean-00195	Church Street, WF4 6LT Wakefield	53.6606727	-1.5548921	clean
be-clean-00196	Goodramgate 80, YO1 7LF York	53.9606097	-1.0803767	clean
be-clean-00197	Main Street, YO25 8LG Driffield	53.9630994	-0.3219578	clean
be-clean-00198	ExCeL Marina, E16 1AT London /Unit 7	51.5075201	0.0207124	clean
be-clean-00199	Stricklandgate 7, LA9 4NB Kendal	54.3279084	-2.7471384	clean
be-abbreviated-00200	Clementhorpe Rd, HU15 2UB Brough	53.7532180	-0.7415098	abbreviated
be-abbreviated-00201	Brandlesholme Rd, BL8 4DS Bury	53.6247224	-2.3375285	abbreviated
be-abbreviated-00202	Port Ellen, PA42 7DW Isle of Islay	55.6272692	-6.1895944	abbreviated
be-abbreviated-00203	Oxford Rd 46, LS20 8AB Leeds	53.8741695	-1.7127365	abbreviated
be-abbreviated-00204	Whitefriars St 16, CT1 2TD Canterbury /23	51.2770467	1.0812747	abbreviated
be-abbreviated-00205	Ewell Rd 261, KT6 7AG Surbiton	51.3848266	-0.2944483	abbreviated
be-abbreviated-00206	Farnborough Common, BR6 8NE Orpington	51.3658935	0.0541673	abbreviated
be-abbreviated-00207	Lapwing Ln 99, M20 6UT Manchester	53.4249804	-2.2356883	abbreviated
be-abbreviated-00208	Westgate Rd 117, NE1 4AG Newcastle upon Tyne	54.9704708	-1.6209202	abbreviated
be-abbreviated-00209	Carlisle Rd 72A, ML12 6TW Biggar	55.4705459	-3.6547762	abbreviated
be-abbreviated-00210	City Rd 1-23, EC1Y 1AG London	51.5225673	-0.0868331	abbreviated
be-abbreviated-00211	King's Parade 5, CB2 1SJ Cambridge	52.2041402	0.1177327	abbreviated
be-abbreviated-00212	Jarman Way, HP2 4JS Hemel Hempstead	51.7493815	-0.4563082	abbreviated
be-abbreviated-00213	Steyne Rd 1, PO35 5UH Bembridge	50.6858572	-1.0834121	abbreviated
be-abbreviated-00214	Upper St 300, N1 2TU London	51.5390115	-0.1021100	abbreviated
be-abbreviated-00215	Church St 52-54, S35 0FW Sheffield	53.4351799	-1.5430308	abbreviated
be-abbreviated-00216	Middleton Rd 364, SM5 1HA Carshalton	51.3846548	-0.1748059	abbreviated
be-abbreviated-00217	Marine Parade, BN2 1TB Brighton	50.8195967	-0.1359727	abbreviated
be-abbreviated-00218	Stoke Newington High St 178, N16 7JL London	51.5617228	-0.0735286	abbreviated
be-abbreviated-00219	Stretton Rd 11, LE8 9GN Leicester	52.5757560	-1.0316767	abbreviated
be-abbreviated-00220	Main St 16, NG13 8PA Nottingham	52.9799939	-0.9696453	abbreviated
be-abbreviated-00221	Micklegate 114, YO1 6JX York	53.9566378	-1.0900248	abbreviated
be-abbreviated-00222	Front St East, DH6 2BL Durham	54.7824106	-1.4172011	abbreviated
be-abbreviated-00223	Upper St 293, N1 2TU London	51.5393740	-0.1022063	abbreviated
be-abbreviated-00224	Kingsway 34, PO20 0SY Selsey	50.7321519	-0.7759738	abbreviated
be-abbreviated-00225	Terminus Pl, SW1V 1JT London	51.4957712	-0.1442671	abbreviated
be-abbreviated-00226	Holloway Rd 165, N7 8LX London	51.5497537	-0.1088196	abbreviated
be-abbreviated-00227	St James's Rd 74-78, PO5 4HZ Southsea	50.7933585	-1.0904352	abbreviated
be-abbreviated-00228	Bowling Old Ln 296, BD5 7BB Bradford	53.7769943	-1.7560180	abbreviated
be-abbreviated-00229	Newington Causeway 119, SE1 6DQ London	51.4958695	-0.0996325	abbreviated
be-abbreviated-00230	Hollow Hill, CB9 7SH Withersfield	52.1039010	0.4048384	abbreviated
be-abbreviated-00231	Between Towns Rd 59a, OX4 3LR Oxford	51.7322990	-1.2176127	abbreviated
be-abbreviated-00232	Mount Pleasant Rd 64, EX4 7AH Exeter	50.7337866	-3.5158366	abbreviated
be-abbreviated-00233	The Waters Edge, B1 2HL Birmingham	52.4782744	-1.9126816	abbreviated
be-abbreviated-00234	High Market Pl 5, YO62 6AT York	54.2703555	-0.9325643	abbreviated
be-abbreviated-00235	Harrow Rd 883, HA0 2RH Wembley	51.5575028	-0.3231254	abbreviated
be-abbreviated-00236	East Rd 176, CB1 1BG Cambridge	52.2049281	0.1335358	abbreviated
be-abbreviated-00237	Princes Rd 31, NE3 5TT Newcastle upon Tyne	55.0259185	-1.6280402	abbreviated
be-abbreviated-00238	Bowling Old Ln 296, BD5 7BB Bradford	53.7769943	-1.7560180	abbreviated
be-abbreviated-00239	Beacon Grove 29, SM5 3BA Carshalton	51.3658944	-0.1603244	abbreviated
be-abbreviated-00240	Linkfield St 40, RH1 6BY Redhill	51.2374913	-0.1758899	abbreviated
be-abbreviated-00241	Pierrepont St 12, BA1 1LA Bath	51.3803018	-2.3573100	abbreviated
be-abbreviated-00242	King St 70, PO5 4EH Portsmouth	50.7920470	-1.0913123	abbreviated
be-abbreviated-00243	Leven Rd, ML5 2LT Coatbridge	55.8740965	-4.0491665	abbreviated
be-abbreviated-00244	Colorado Way, WF10 4TA Castleford /8	53.7095644	-1.3407918	abbreviated
be-abbreviated-00245	Marine Dr 50, EH4 5ES Edinburgh	55.9794554	-3.2791281	abbreviated
be-abbreviated-00246	Toston Dr 15, NG8 1DA Nottingham	52.9492312	-1.1928078	abbreviated
be-abbreviated-00247	Crown Passage 23, SW1A 1EA London	51.5056546	-0.1376692	abbreviated
be-abbreviated-00248	Falcon St 1, IP1 1SH Ipswich	52.0562269	1.1527778	abbreviated
be-abbreviated-00249	Digbeth, B5 6DD Birmingham	52.4753014	-1.8884997	abbreviated
be-abbreviated-00250	High St 9, NN13 7DW Brackley	52.0292370	-1.1466731	abbreviated
be-abbreviated-00251	Blenheim Terrace 26, LS2 9HD Leeds	53.8076304	-1.5516693	abbreviated
be-abbreviated-00252	New Rd 64, B45 9HY Birmingham	52.3917145	-2.0238389	abbreviated
be-abbreviated-00253	Thames Rd, W4 3RE London	51.4866726	-0.2809207	abbreviated
be-abbreviated-00254	Arlington Rd 180, NW1 7HL London	51.5391106	-0.1441208	abbreviated
be-abbreviated-00255	Chapel St 4-12, BD1 5DL Bradford	53.7934757	-1.7458868	abbreviated
be-abbreviated-00256	Ermine St 72A, PE29 3EZ Huntingdon	52.3339811	-0.1880560	abbreviated
be-abbreviated-00257	Higher Rd 195, L26 1UN Liverpool	53.3580198	-2.8343957	abbreviated
be-abbreviated-00258	Howell Rd 18, EX4 4LG Exeter	50.7291817	-3.5355634	abbreviated
be-abbreviated-00259	Castle Rd, CV8 1NG Kenilworth	52.3478833	-1.5907848	abbreviated
be-abbreviated-00260	High St 104, EX17 3LF Crediton	50.7909257	-3.6613254	abbreviated
be-abbreviated-00261	Osborne Rd 97 - 103, NE2 2TJ Newcastle upon Tyne	54.9926713	-1.6037963	abbreviated
be-abbreviated-00262	Exchange St, HP20 1UR Aylesbury /Unit 2A	51.8155859	-0.8108341	abbreviated
be-abbreviated-00263	Fore St 163, EX4 3AT Exeter	50.7218222	-3.5341355	abbreviated
be-abbreviated-00264	The Green 34, TS27 3ED Hartlepool	54.6832999	-1.2959214	abbreviated
be-abbreviated-00265	The Hogs Back, GU3 1AG Guildford	51.2251742	-0.6488746	abbreviated
be-abbreviated-00266	Oxcl, PE3 8JT Peterborough	52.6017674	-0.2832594	abbreviated
be-abbreviated-00267	Station St, PE21 8RL Boston	52.9778080	-0.0296708	abbreviated
be-abbreviated-00268	Stoke Newington High St 10, N16 7PL London	51.5575195	-0.0742089	abbreviated
be-abbreviated-00269	High St 30, LS22 6LT Wetherby	53.9283802	-1.3855017	abbreviated
be-abbreviated-00270	Barcombe Rd 47, BN1 9JQ Brighton	50.8560548	-0.1070647	abbreviated
be-abbreviated-00271	Brixton Hill 88, SW2 1QN London	51.4548993	-0.1198368	abbreviated
be-abbreviated-00272	Nether End, DE45 1SR Bakewell	53.2456766	-1.6136065	abbreviated
be-abbreviated-00273	Brunswick St, M13 9UJ Manchester	53.4698170	-2.2241088	abbreviated
be-abbreviated-00274	Worthy Ln, SO23 7AB Winchester	51.0699791	-1.3166787	abbreviated
be-abbreviated-00275	Huddersfield Rd 173, OL1 3PA Oldham	53.5468894	-2.0905764	abbreviated
be-abbreviated-00276	Greengate St 125, E13 0BG London	51.5266419	0.0288393	abbreviated
be-abbreviated-00277	Paisley Rd West, G52 3PF Glasgow	55.8455843	-4.3570554	abbreviated
be-abbreviated-00278	Ashfield Terrace, DH3 3PD Chester-le-Street	54.8515940	-1.5729125	abbreviated
be-abbreviated-00279	Accrington Rd 158, BB1 2AH Blackburn	53.7472057	-2.4509806	abbreviated
be-abbreviated-00280	Scalford Dr 7, NG8 1DT Nottingham	52.9498092	-1.1920751	abbreviated
be-abbreviated-00281	Blairhill St 16, ML5 1PG Coatbridge	55.8611174	-4.0368703	abbreviated
be-abbreviated-00282	Robey St 93, S4 8JE Sheffield	53.4087603	-1.4439664	abbreviated
be-abbreviated-00283	Cross Church St 36, HD1 2QB Huddersfield	53.6457919	-1.7806930	abbreviated
be-abbreviated-00284	Preston St 32, ME13 8PE Faversham	51.3130622	0.8907206	abbreviated
be-abbreviated-00285	Hunts Pond Rd 272, PO14 4PF Fareham	50.8547062	-1.2563416	abbreviated
be-abbreviated-00286	Station Rd, BR2 0EY Bromley	51.4053384	0.0034181	abbreviated
be-abbreviated-00287	Chesterton Rd 60, CB4 1EP Cambridge	52.2145045	0.1270427	abbreviated
be-abbreviated-00288	Kirkstyle Pl 7, ML10 6TZ Strathaven	55.7012351	-4.0281031	abbreviated
be-abbreviated-00289	Greenford Rd 157, HA1 3QN Harrow	51.5575874	-0.3357604	abbreviated
be-abbreviated-00290	Centre Way 11, SO31 6DX Southampton	50.8634882	-1.2755777	abbreviated
be-abbreviated-00291	Quay Parade, SA1 8JA Swansea	51.6201366	-3.9369330	abbreviated
be-abbreviated-00292	Front St, NE29 9LN North Shields	55.0197416	-1.4543195	abbreviated
be-abbreviated-00293	Tower Bridge Rd 59, SE1 4TL London	51.4957073	-0.0834670	abbreviated
be-abbreviated-00294	Queen St 2, EX12 2NY Seaton	50.7047085	-3.0713277	abbreviated
be-abbreviated-00295	Main St 16, NG13 8PA Nottingham	52.9799939	-0.9696453	abbreviated
