query_id	query_text	gold_lat	gold_lon	quality_class
be-clean-00087	藤沢街道 大和南1-8-1, 242-0016 大和市	35.4695135	139.4652679	clean
be-clean-00088	西町 5番1号, 930-0062 富山県富山市	36.6883464	137.2149413	clean
be-clean-00089	国道18号 滋野乙2479, 389-0512 東御市	36.3480302	138.3678607	clean
be-clean-00090	1丁 21, 590-0076 堺市	34.5754950	135.4824761	clean
be-clean-00091	北浜一丁目 1-1, 874-0920 別府市	33.2778438	131.5027284	clean
be-clean-00092	神崎字ウト 3078-22, 870-0100 大分市	33.2587652	131.5365850	clean
be-clean-00093	Hanaoka-Cho 2-60, 506-0009 Takayama	36.1450406	137.2523345	clean
be-clean-00094	千代町 9-31, 874-0942 別府市	33.2743728	131.5041489	clean
be-clean-00095	西の丸町 7-8, 760-0021 高松市	34.3495860	134.0479400	clean
be-clean-00096	伏石町 2167-3, 761-8071 高松市	34.3074463	134.0577981	clean
be-clean-00097	銀座町 10-19, 413-0013 熱海市	35.0967238	139.0740842	clean
be-clean-00098	摂津峡下の口, 569-1051 大阪府高槻市大字原3-2-2	34.8788561	135.5864640	clean
be-clean-00099	知花 6-25-15, 904-2143 縄市	26.3636188	127.8170415	clean
be-clean-00100	駅前町 9-9, 874-0935 別府市	33.2785972	131.5013809	clean
be-clean-00101	仏師ヶ野町 乙55, 920-2347 白山市	36.2891690	136.6419060	clean
be-clean-00102	港川2-17-7 7, 901-2134 浦添市	26.2624359	127.7152102	clean
be-clean-00103	城元 1058-2, 893-2302 鹿児島県肝属郡錦江町	31.2419667	130.7855416	clean
be-clean-00104	大阪府道・奈良県道7号枚方大和郡山線, 6310071 奈良県奈良市	34.7063114	135.7324735	clean
be-clean-00105	千代町 9-31, 874-0942 別府市	33.2743728	131.5041489	clean
be-clean-00106	長尾 818-2, 707-0504 西粟倉村	35.1609581	134.3376569	clean
be-clean-00107	堺狭山線 (Sakai-Sayama line), 599-8273 堺市	34.5321744	135.4955431	clean
be-clean-00108	まてばしい通り 11, 270-2241 松戸市	35.7811295	139.9185117	clean
be-clean-00109	野口町水足 130, 675-0019 加古川市	34.7632773	134.8697029	clean
be-clean-00110	楠町 9-7, 874-0943 別府市	33.2762208	131.5050411	clean
be-clean-00111	博労 2-50, 924-0863 白山市	36.5193615	136.5646399	clean
be-clean-00112	伏石町 2138-5, 761-8071 高松市	34.3112245	134.0611177	clean
be-clean-00113	Sakanoshita 11-7, 248-0021 Kamakura	35.3101042	139.5347480	clean
be-clean-00114	大手筋, 612-8053 京都市伏見区東大手町763 若由ビル 1F	34.9330745	135.7612868	clean
be-clean-00115	浜脇二丁目 6-6, 874-0947 別府市	33.2699930	131.5066098	clean
be-clean-00116	七松線, 660-8501 兵庫県尼崎市東七松町1丁目23番1号	34.7335454	135.4063565	clean
be-clean-00117	字鳩間588, 907-1544 竹富町	24.4694932	123.8246943	clean
be-clean-00118	山口南有馬線, 8592602 南島原市	32.6382832	130.1891301	clean
be-clean-00119	Nagahama, 904-0324 読谷村	26.4209823	127.7392516	clean
be-clean-00120	321-2717櫪木縣日光市川俣875, 321-2717 日光市	36.8685504	139.3945389	clean
be-clean-00121	レイクタウン 3-1-1, 343-0828 越谷市	35.8800792	139.8288265	clean
be-clean-00122	国道329号 6, 904-1201 金武町	26.4502224	127.9104396	clean
be-clean-00123	市電通り 1, 210-0843 川崎市	35.5145978	139.7071600	clean
be-clean-00124	有馬町 1, 651-1401 神戸市	34.7965802	135.2481726	clean
be-clean-00125	喜舎場 360番１, 901-2311 沖縄県北中城村字	26.3002282	127.7933884	clean
be-clean-00126	26 12, 580-0033 松原市	34.5856311	135.5323743	clean
be-clean-00127	北浜 1-8-16, 874-0920 別府市	33.2783791	131.5054049	clean
be-clean-00128	大阪府道121号吹田箕面線, 565-0842 吹田市	34.7736928	135.5084539	clean
be-clean-00129	青春通り 21, 557-0001 大阪市	34.6440806	135.5058279	clean
be-clean-00130	伊佐3-16-14 14, 901-2221 宜野湾市	26.2917497	127.7571961	clean
be-clean-00131	大分県大分市府内町 １丁目６－２１－１Ｆ, 870-0021 大分市府内町	33.2362009	131.6116854	clean
be-clean-00132	屋島西町 1912-1, 761-0113 高松市	34.3387917	134.1017434	clean
be-clean-00133	東九条, 601-8027 京都市 /A6	34.9793651	135.7618818	clean
be-clean-00134	楠町 7-29, 874-0943 別府市	33.2754610	131.5045637	clean
be-clean-00135	中井1-6-12, 803-0836 北九州市小倉北区	33.8919077	130.8525966	clean
be-clean-00136	真嘉比231-4 26, 902-0068 那覇市	26.2236452	127.7025901	clean
be-clean-00137	1 Chrome 32, 722-0014 尾道市	34.4011376	133.1813253	clean
be-clean-00138	南幸１丁目４, 220-0005 神奈川県横浜市 ジョイナス 西区	35.4665622	139.6207717	clean
be-clean-00139	片山津 ム16, 922-0414 加賀市	36.3434412	136.3750819	clean
be-clean-00140	Sangenya-cho, Ogori 2-9, 754-0027 Yamaguchi	34.0891190	131.4041720	clean
be-clean-00141	レイクタウン 3-1-1, 343-0828 越谷市	35.8800792	139.8288265	clean
be-clean-00142	七本松通, 6008815 京都市	34.9941336	135.7388097	clean
be-clean-00143	栄町1丁目 6-16, 3400011 草加市	35.8438971	139.8010616	clean
be-clean-00144	南本町 6-1-21, 581-0081 大阪府八尾市	34.6189534	135.6060212	clean
be-clean-00145	伊佐2-4-22 22, 901-2221 宜野湾市	26.2875883	127.7559167	clean
be-clean-00146	楠町 7-28, 874-0943 別府市	33.2751454	131.5047017	clean
be-clean-00147	熊野川町 九重 315, 647-1233 和歌山県新宮市	33.8644684	135.8535844	clean
be-clean-00148	多賀町 3-5-1, 760-0063 高松市	34.3372494	134.0645483	clean
be-clean-00149	国道18号 滋野乙2305-1, 389-0512 東御市	36.3488008	138.3654769	clean
be-clean-00150	鹿骨街道 篠崎町１－２９－１０, 133-0061 江戸川区	35.7089926	139.9071444	clean
be-clean-00151	Onnason, Kunigami-gun 1, 904-0413 恩納村	26.4536730	127.8058280	clean
be-clean-00152	元町 16-17, 874-0944 別府市	33.2777684	131.5057690	clean
be-clean-00153	浜町 2-1, 874-0945 別府市	33.2744616	131.5069867	clean
be-clean-00154	南町 6-22 1F, 422-8067 静岡市駿河区	34.9696887	138.3889646	clean
be-clean-00155	富沢 1405, 421-1311 静岡市葵区	35.0228936	138.2564893	clean
be-clean-00156	元町 15-5, 874-0944 別府市	33.2771183	131.5059101	clean
be-clean-00157	桐ケ丘3 328, 5180225 伊賀市	34.6625506	136.1930332	clean
be-clean-00158	国道108号, 9871222 石巻市	38.4733480	141.2125700	clean
be-clean-00159	益城テクノ笑店街, 8612204 熊本県上益城郡益城町小谷2083-7	32.8256410	130.8466905	clean
be-clean-00160	県道71号 23, 905-0013 名護市	26.5887701	127.9839421	clean
be-clean-00161	三浦町 1-4, 857-0863 佐世保市	33.1646768	129.7259720	clean
be-clean-00162	元町 6-32, 874-0944 別府市	33.2766299	131.5039114	clean
be-clean-00163	桐生伊勢崎線 1107, 379-2304 群馬県太田市大原町	36.3713102	139.2878809	clean
be-clean-00164	桐ケ丘5 88, 5180225 伊賀市	34.6623608	136.1940687	clean
be-clean-00165	大和街道;国道24号, 6480072 橋本市	34.3137025	135.6084421	clean
be-clean-00166	2条通, 070-0032 旭川市	43.7641217	142.3680094	clean
be-clean-00167	桐ケ丘2 231, 5180225 伊賀市	34.6636074	136.1877359	clean
be-clean-00168	伊佐2-2-19 19, 901-2221 宜野湾市	26.2859103	127.7551832	clean
be-clean-00169	城南町１５－５, 830-0022 久留米市	33.3185422	130.5098413	clean
be-clean-00170	桐ケ丘2 239, 5180225 伊賀市	34.6633030	136.1886907	clean
be-clean-00171	白峰 ハ130, 924-2501 白山市	36.1768100	136.6246790	clean
be-clean-00172	馬場 1-119, 924-0864 白山市	36.5217190	136.5639360	clean
be-clean-00173	元町10丁目 7, 874-0944 別府市	33.2779365	131.5052848	clean
be-clean-00174	伊佐2-2-1 1, 901-2221 宜野湾市	26.2857919	127.7551362	clean
be-clean-00175	レイクタウン 3-1-1, 343-0828 越谷市	35.8800792	139.8288265	clean
be-clean-00176	小明町 427-1, 6300201 生駒市	34.7079796	135.7063250	clean
be-clean-00177	兵庫県道・大阪府道606号西宮豊中線, 661-0044 尼崎市武庫町1-35-20	34.7528846	135.3835212	clean
be-clean-00178	国分町通 1, 980-0803 仙台市	38.2633179	140.8692599	clean
be-clean-00179	あきる野市五日市135番地, 190-0164 あきる野市	35.7298737	139.2246353	clean
be-clean-00180	桐ケ丘5 88, 5180225 伊賀市	34.6623608	136.1940687	clean
be-clean-00181	字高志保1297-2 2, 904-0323 読谷村	26.4077717	127.7328939	clean
be-clean-00182	新倉 284, 409-2703 南巨摩郡	35.4835399	138.3321370	clean
be-clean-00183	日貫川本線 291-2, 699-4501 江津市桜江町鹿賀	34.9609634	132.4436670	clean
be-clean-00184	国道18号 田中63-4, 389-0516 東御市	36.3569155	138.3319504	clean
be-clean-00185	幸明町 239-1, 924-0817 白山市	36.5189630	136.5778560	clean
be-clean-00186	Yurinoki Dori 3-2-2, 270-0034 千葉県松戸市新松戸	35.8260973	139.9154193	clean
be-clean-00187	北浜1丁目 14-1, 874-0920 別府市	33.2781734	131.5061629	clean
be-clean-00188	県道251号 -20, 901-2121 浦添市	26.2375490	127.7047453	clean
be-clean-00189	昭和通り, 380-0836 長野市	36.6493858	138.1847598	clean
be-clean-00190	神崎 3098-1, 870-0100 大分市	33.2580792	131.5327495	clean
be-clean-00191	桜井2-11-5 5, 562-0043 箕面市	34.8179524	135.4629887	clean
be-clean-00192	平岸通 36, 062-0933 札幌市	43.0306601	141.3687438	clean
be-clean-00193	中央區南5条西7, 064-0805 札幌市	43.0534673	141.3479217	clean
be-clean-00194	国道12号 11, 070-8061 旭川市	43.7688109	142.3147794	clean
be-clean-00195	園田橋線, 660-0812 尼崎市今福1-1-28	34.7232073	135.4399067	clean
be-clean-00196	屋島西町 1912-1, 761-0113 高松市	34.3385718	134.1012212	clean
be-clean-00197	栄通り 中町1-1-3ジョイビル2階, 194-0021 町田市	35.5455557	139.4457146	clean
be-clean-00198	Honkushima 1408-6, 798-007 Uwajima-shi	33.2223413	132.5235592	clean
be-clean-00199	大分県大分市府内町 ３５, 870-0021 大分市	33.2357910	131.6111130	clean
be-abbreviated-00200	福島吾妻裏磐梯線, 960-2261 福島県福島市町庭坂字高湯25	37.7524170	140.3049764	abbreviated
be-abbreviated-00201	鶴来本 1-ワ104, 920-2121 白山市	36.4471140	136.6275040	abbreviated
be-abbreviated-00202	電通り 1, 210-0843 川崎市	35.5145978	139.7071600	abbreviated
be-abbreviated-00203	南桜塚一丁 16-7, 561-0882 大阪府豊中市	34.7751725	135.4700230	abbreviated
be-abbreviated-00204	長野木曽郡, 399-5603 上松町駅前通り２－１３	35.7840697	137.6942050	abbreviated
be-abbreviated-00205	日光街 77, 329-0415 下野市	36.3712110	139.8371800	abbreviated
be-abbreviated-00206	あざみ通り 1-6-11, 939-8202 富山市西田地方町	36.6839357	137.2073472	abbreviated
be-abbreviated-00207	庄内久住線, 879-1506 Taketa	33.0708473	131.3844466	abbreviated
be-abbreviated-00208	桐ケ丘3 350, 5180225 伊賀市	34.6631067	136.1914668	abbreviated
be-abbreviated-00209	北浜 1-6-11, 874-0920 別府市	33.2781255	131.5054598	abbreviated
be-abbreviated-00210	Nodake 2-31-1, 901-2203 宜野湾市	26.2861371	127.7770737	abbreviated
be-abbreviated-00211	保土沢 607-25, 412-0046 御殿場市	35.2917801	138.9052791	abbreviated
be-abbreviated-00212	Hiraicho 659, 328-0054 Tochigi	36.3626322	139.6932291	abbreviated
be-abbreviated-00213	江曽原 1388, 405-0043 山梨市	35.7037396	138.6621951	abbreviated
be-abbreviated-00214	神崎字ウト 3078-22, 870-0100 大分市	33.2591825	131.5355550	abbreviated
be-abbreviated-00215	大和街;国道24号, 6480072 橋本市	34.3144691	135.6095003	abbreviated
be-abbreviated-00216	東海, 254-0045 平塚市見附町31-5	35.3285921	139.3423112	abbreviated
be-abbreviated-00217	鳥取福部線 103-2, 680-0835 鳥取市東品治町	35.4937388	134.2278548	abbreviated
be-abbreviated-00218	大和街;国道24号, 6480072 橋本市	34.3137047	135.6087439	abbreviated
be-abbreviated-00219	県川越・上尾線, 362-0045 上尾市	35.9596910	139.5843172	abbreviated
be-abbreviated-00220	Crillon Okazaki 1F, 54-1 Tenno-cho,  Okazaki Sakyo-ku, 606-8335 Kyoto	35.0165720	135.7871150	abbreviated
be-abbreviated-00221	和気岸和田線 3-2-12, 594-0073 和泉市和気町	34.4795075	135.4231713	abbreviated
be-abbreviated-00222	矢本字下浦 196-1, 981-0503 東松島市	38.4279736	141.2233313	abbreviated
be-abbreviated-00223	神崎字ウト 3078-22, 870-0100 大分市	33.2591825	131.5355550	abbreviated
be-abbreviated-00224	丘珠空港通 21, 007-0809 札幌市	43.0968633	141.4177285	abbreviated
be-abbreviated-00225	真栄原 3丁目19−8, 901-2215 宜野湾市	26.2639390	127.7440132	abbreviated
be-abbreviated-00226	浜 2-1, 874-0945 別府市	33.2744616	131.5069867	abbreviated
be-abbreviated-00227	浜 8-10, 874-0945 別府市	33.2732320	131.5074531	abbreviated
be-abbreviated-00228	武蔵小山商店街PALM 4-3-6, 142-0062 品川区	35.6187997	139.7031101	abbreviated
be-abbreviated-00229	西区みなとみらい４丁 ８−１, 220-0012 神奈川県横浜市	35.4603606	139.6291700	abbreviated
be-abbreviated-00230	Nishibori-Dori 935, 9518063 Niigata	37.9230931	139.0447159	abbreviated
be-abbreviated-00231	桐ケ丘2 266, 5180225 伊賀市	34.6639282	136.1867848	abbreviated
be-abbreviated-00232	松原 18-14, 874-0946 別府市	33.2706432	131.5062861	abbreviated
be-abbreviated-00233	Matsumi-cho Kanagawa-like 2-387-21, 221-0005 Yokohama /No	35.4972700	139.6385060	abbreviated
be-abbreviated-00234	京府道35号大津淀線, 612-8089 銀座1-354	34.9330180	135.7640728	abbreviated
be-abbreviated-00235	三納一丁 1番地, 921-8825 野々市市 (Nonoichi)	36.5194032	136.6093150	abbreviated
be-abbreviated-00236	武蔵小山商店街PALM 4-3-6, 142-0062 品川区	35.6187997	139.7031101	abbreviated
be-abbreviated-00237	城南南片江 2-31-27, 福岡県 福岡市	33.5456250	130.3711990	abbreviated
be-abbreviated-00238	武蔵小山商店街PALM 4-3-6, 142-0062 品川区	35.6187997	139.7031101	abbreviated
be-abbreviated-00239	大阪府31号堺羽曳野線, 583-0875 羽曳野市 (Habikino)	34.5592516	135.5752742	abbreviated
be-abbreviated-00240	白峰, 924-2599 白山市	36.1724470	136.6262050	abbreviated
be-abbreviated-00241	楠 2-2, 874-0943 別府市	33.2758699	131.5029536	abbreviated
be-abbreviated-00242	北浜, 874-0942 別府市	33.2746407	131.5051712	abbreviated
be-abbreviated-00243	浜口遠賀線, 8114305 福岡県遠賀郡遠賀町松の本2-19-25	33.8548271	130.6688103	abbreviated
be-abbreviated-00244	旧中山 7, 331-0812 さいたま市	35.9512865	139.6030290	abbreviated
be-abbreviated-00245	札幌市西区二十四軒1条4丁3-12 12, 063-0801 札幌市	43.0702155	141.3146228	abbreviated
be-abbreviated-00246	八坂通り 4-28, 874-0920 別府市	33.2781239	131.5042109	abbreviated
be-abbreviated-00247	今出川通 5, 602-0841 京都市	35.0292656	135.7706132	abbreviated
be-abbreviated-00248	国330号 56, 904-2161 沖縄市	26.3333108	127.7989706	abbreviated
be-abbreviated-00249	白峰, 920-2501 白山市	36.1649150	136.6346600	abbreviated
be-abbreviated-00250	元 1-24, 770-0834 徳島市	34.0736207	134.5488607	abbreviated
be-abbreviated-00251	大分県大分市内町 １丁目６－１８, 870-0021 大分市府内町	33.2361717	131.6112890	abbreviated
be-abbreviated-00252	赤門通 21, 556-0005 大阪市	34.6609836	135.5050968	abbreviated
be-abbreviated-00253	西原 3-12-2, 8930064 鹿屋市	31.3742499	130.8330930	abbreviated
be-abbreviated-00254	南幸1丁 9−7, 220-0005 神奈川県横浜市西区	35.4658121	139.6196125	abbreviated
be-abbreviated-00255	レイクタウン 3-1-1, 343-0828 越谷市	35.8808525	139.8274955	abbreviated
be-abbreviated-00256	県85号（やまなか通り） 6, 904-0031 沖縄市	26.3358577	127.7915087	abbreviated
be-abbreviated-00257	瀬名波 中頭郡読谷村瀬名波８９４−２, 904-0325 沖縄県中頭郡読谷村瀬名波	26.4249725	127.7307257	abbreviated
be-abbreviated-00258	南 7-58, 874-0941 別府市	33.2715817	131.5037369	abbreviated
be-abbreviated-00259	浜脇二丁 2-3, 874-0947 別府市	33.2700741	131.5076093	abbreviated
be-abbreviated-00260	北浜一丁 1-21, 874-0920 別府市	33.2779295	131.5033918	abbreviated
be-abbreviated-00261	大手前１丁 7-31, 540-0008 大阪府大阪市中央区	34.6902708	135.5178674	abbreviated
be-abbreviated-00262	国108号, 9871222 石巻市	38.4733480	141.2125700	abbreviated
be-abbreviated-00263	千代 2-6, 874-0942 別府市	33.2749377	131.5046007	abbreviated
be-abbreviated-00264	6 Higurashi Matsudo City 113, 270-2253 松戸市	35.7909131	139.9435105	abbreviated
be-abbreviated-00265	伊佐2-2-16 16, 901-2221 宜野湾市	26.2863077	127.7553749	abbreviated
be-abbreviated-00266	南新 13-4, 760-0051 高松市	34.3414796	134.0496005	abbreviated
be-abbreviated-00267	県85号 うるま市江洲木堀原４５０−１, 904-2244 うるま市	26.3522957	127.8259918	abbreviated
be-abbreviated-00268	伊佐2-14-7 7, 901-2221 宜野湾市	26.2875785	127.7542617	abbreviated
be-abbreviated-00269	高千穗大字三田井1352-1, 882 高千穗	32.7137518	131.3042263	abbreviated
be-abbreviated-00270	Kendo 104 11-7, 6300252 生駒市山崎町	34.6906016	135.7043733	abbreviated
be-abbreviated-00271	国18号 滋野乙2479, 389-0512 東御市	36.3480302	138.3678607	abbreviated
be-abbreviated-00272	岩槻本町 4-3-15, 339-0057 埼玉県さいたま市	35.9499910	139.6985330	abbreviated
be-abbreviated-00273	国329号, 904-1203 金武町	26.4492851	127.8497005	abbreviated
be-abbreviated-00274	中常三島 3-7-1F, 770-0813 徳島市	34.0789338	134.5645390	abbreviated
be-abbreviated-00275	一宮犬山線, 491-0002 愛知県一宮市時之島辰已出21-1	35.3253980	136.8345744	abbreviated
be-abbreviated-00276	国330号, 904-0023 沖縄市	26.3195097	127.7938419	abbreviated
be-abbreviated-00277	大山6-8-1 1, 901-2223 宜野湾市	26.2742534	127.7403793	abbreviated
be-abbreviated-00278	倉光 6-30, 924-0865 白山市	36.5169729	136.5682229	abbreviated
be-abbreviated-00279	壱分 87, 630-0222 生駒市 (Ikoma)	34.6687889	135.7153471	abbreviated
be-abbreviated-00280	北浜1丁 6-2, 874-0920 別府市	33.2781280	131.5048530	abbreviated
be-abbreviated-00281	元 13-22, 874-0944 別府市	33.2767394	131.5050424	abbreviated
be-abbreviated-00282	松本1丁 34-15, 910-0003 福井市	36.0756115	136.2328827	abbreviated
be-abbreviated-00283	城元 110-11, 8932302 鹿児島県肝属郡錦江町	31.2428154	130.7860565	abbreviated
be-abbreviated-00284	秋葉 8-10, 874-0937 別府市	33.2755721	131.5008170	abbreviated
be-abbreviated-00285	渡内 1丁目3-12, 251-0011 藤沢市 (Fujisawa)	35.3463747	139.5013018	abbreviated
