query_id	query_text	gold_lat	gold_lon	quality_class
be-clean-00044	Hingna Rd, Near T Point, Adhayapak Layout, Parsodi, 440022 Nagpur	21.1229142	79.0344631	clean
be-clean-00045	city mall 36, 4th floor, 492001 raipur	21.2365888	81.6856449	clean
be-clean-00046	Nowroji Ferdonji Street 19-A, 400001 Mumbai	18.9221604	72.8319798	clean
be-clean-00047	Kantha Complex, Dr. Rajkumar Road, 3rd Stage, Rajajinaga 73, 560010 bangalore	12.9903931	77.5584441	clean
be-clean-00048	2nd Cross 65, 560079 Bangalore	12.9726369	77.5278728	clean
be-clean-00049	BADDAM BALREDDY NAGAR, 500008 TOLICHOWKI	17.3977615	78.4157502	clean
be-clean-00050	34th Cross Road,Jaya Nagar #16/47/1-C, 560011 Bangalore	12.9257866	77.5861651	clean
be-clean-00051	CMH Road, 100 Feet Road, Indira Nagar II Stage, Hoysala Nagar, Indira Nagar 292, 560038 Bangalore	12.9785445	77.6405490	clean
be-clean-00052	Laskarpur Road, Ramkrishna Nagar, GARIA 53, 700084 Kolkata	22.4585682	88.3814157	clean
be-clean-00053	Atam nagar 131, 141002 ludhiana	30.8865261	75.8524252	clean
be-clean-00054	Kabir Road, 570021 Mysore	12.3163407	76.6542216	clean
be-clean-00055	Thiruvannamalai Road, 604202 Gingee	12.2526350	79.4150097	clean
be-clean-00056	Balaji Temple Road Kalike, 585201 Yadgir	16.7601367	77.1329612	clean
be-clean-00057	V N Purav Marg, 400071 mumbai	19.0543371	72.8915656	clean
be-clean-00058	NAL Belur Campus, Wind Tunnel Road, 560037 Bangalore	12.9452801	77.6661088	clean
be-clean-00059	HAL 2nd Stage, Indira Nagar, 80 Feet Road, Next To Bata Showroom 3038, 560038 BENGALURU	12.9730389	77.6468244	clean
be-clean-00060	Vijayanagar Water Tank Road, 560040 Bangalore	12.9739096	77.5358485	clean
be-clean-00061	H33, Bali Nagar, 110015 New Delhi	28.6537296	77.1324450	clean
be-clean-00062	Kutchery Road 235/10, 600004 Chennai	13.0356156	80.2689542	clean
be-clean-00063	duvva, 543156 duvva	16.7547255	81.6217442	clean
be-clean-00064	P. B. Road, 577002 Davangere	14.4640970	75.9262049	clean
be-clean-00065	Sidhar Koil,Ellampillai, 637502 salem	11.6194482	78.0212238	clean
be-clean-00066	A Merchant Road, 400089 mumbai	18.9520692	72.8281085	clean
be-clean-00067	Ahmedabad Palanpur State Highway SH41, 384001 mehsana	23.6090229	72.3972057	clean
be-clean-00068	19th Main (Goorur Ramaswamy Iyengar Road) 156, 560010 Bangalore	12.9963776	77.5514093	clean
be-clean-00069	ICS Road, 524101 Gudur	14.1411484	79.8444347	clean
be-clean-00070	Manuel Gonsalves Road, 400050 Mumbai	19.0592055	72.8294744	clean
be-clean-00071	Nageswara Rao Pantulu Rd, Gandhi Nagar 49-1-67, 520003 Vijayawada	16.5173354	80.6254176	clean
be-clean-00072	11th Main Road, Malleshwaram, 8, 560003 Bengaluru	13.0027839	77.5626314	clean
be-clean-00073	Vasavi Temple Road, 560004 Bengaluru	12.9508789	77.5770446	clean
be-clean-00074	7th Cross 10th main, 560075 Bangalore	12.9683557	77.6512329	clean
be-clean-00075	umerkote - Malgam Rd, 764076 jharigaon	19.7140931	82.3658805	clean
be-clean-00076	Prince Building, Old Tharagupete Rd, Old Tharagupet 307, 560053 Bangalore	12.9674105	77.5764020	clean
be-clean-00077	Karikode- Kuttichira Road, 691005 kollam	8.9069632	76.6356216	clean
be-clean-00078	30th Main road, Banashankari 2nd Stage 3828, 560070 Bangalore	12.9222433	77.5618332	clean
be-clean-00079	Madavari, 383305 Ranasan, Gujarat, India	23.4654168	73.1131613	clean
be-clean-00080	Perin Nariman Street, 400001 Mumbai	18.9345311	72.8357563	clean
be-clean-00081	Amrita Shergil Marg 18, 110003 New Delhi	28.5931800	77.2163895	clean
be-clean-00082	Arakashan Road 8591, 110055 New Delhi	28.6455153	77.2177757	clean
be-clean-00083	Servey no: 4/2 Basavanpura Village, CK Palya Road off, Bannerghatta Road, 560076 bangalore	12.8414348	77.5923790	clean
be-clean-00084	Opposite Sri Ram Medical, Phoolwala Chowk 15, 1st Floor Shree Vinayak Plaza, 424001 Dhule	20.9035194	74.7775248	clean
be-clean-00085	agartala sabrum road, 799144 santirbazar	23.3111805	91.5626564	clean
be-clean-00086	sadbhavna nagar 2-l-8, 335001 sri ganganagar	29.8881378	73.8599557	clean
be-clean-00087	BIDHOLI, 248001 DEHRADUN	30.4094792	77.9690958	clean
be-clean-00088	Sutarwadi Road, 411021 Pune	18.5374735	73.7818919	clean
be-clean-00089	Rue Labourdonnais, 605001 Puducherry	11.9273109	79.8320422	clean
be-clean-00090	New Shukrawari Road Ramwadi, Mangalwari, Mahal, 440002 Nagpur	21.1417766	79.1037462	clean
be-clean-00091	Vijay Nagar Main Road, Vijay Nagar 827, 560040 Bangalore	12.9731233	77.5403966	clean
be-clean-00092	Mnr Arcade, Saraki Gate, Kanakapura Road, Saraki Gate,, 560078 bangalore	12.8584183	77.6653346	clean
be-clean-00093	Sunset Boulevard W-Block, Central Park-1, 122009 Gurugram	28.4617455	77.1003865	clean
be-clean-00094	Sakku House, Main Road, Laxmipuram, 522007 Guntur	16.2184187	80.2929612	clean
be-clean-00095	Mangaldas Road 7, 411001 Pune	18.5351646	73.8831426	clean
be-clean-00096	Besa Rd, Manewada Old Village, Parivartan Chowk, Omkar Nagar, Manewada, Nagpur, Maharashtra 440034 Plot No. 2, 440034 Nagpur	21.1022437	79.0995349	clean
be-clean-00097	Bannerghatta Road 7, 2nd Floor, Krish Towers, Arekere, 560076 Bangalore	12.8897164	77.5975027	clean
be-clean-00098	Kamakshi Amman Sanadhi Street 72, 631501 Kanchipuram	12.8389685	79.7112540	clean
be-clean-00099	100 Feet Road 773, 560038 Bangalore	12.9694282	77.6411133	clean
be-clean-00100	5th Main, West of Chord Road, Shivanagar, Rajajinagar 1, 560010 bangalore	12.9891546	77.5500014	clean
be-clean-00101	Collectorate Road Opp. Civil Station Kinfra Road, 682030 Kakkanad,Kochi	10.0161249	76.3433752	clean
be-clean-00102	Marottichuvadu - Thoppil Rd, Marottichuvadu, Edappally,  Kerala, 682024 Kochi,	10.0248357	76.3162321	clean
be-clean-00103	Sadura, 192210 Anantnag	33.6756087	75.1362981	clean
be-clean-00104	Plot No 8a, Santkruppa, Near Sneh Nagar Ring Road Chhatrapati Square, 440015 Nagpur	21.1109862	79.0704837	clean
be-clean-00105	Begur Road 16,, 560068 Bangalore	12.9060510	77.6276471	clean
be-clean-00106	South End Road, 560004 Bangalore	12.9369639	77.5721872	clean
be-clean-00107	18th June Road, 403001 Panjim	15.4978476	73.8261636	clean
be-clean-00108	Magrath Road Ashoknagar, 560025 Bangalore	12.9703327	77.6095057	clean
be-clean-00109	RV Road, South End Circle, Opp Bangalore Hospital, Basavanagudi 5, 560004 Bangalore	12.9373404	77.5799110	clean
be-clean-00110	GOOTY ROAD PB NO 34, 515001 ANANTHAPUR (DIST)	14.7033405	77.6085042	clean
be-clean-00111	Seven temples road, 500011 New bowenpally	17.4627059	78.4756420	clean
be-clean-00112	Modi Hospital Main Road 16, 560086 Bangalore	12.9977051	77.5495154	clean
be-clean-00113	satguru nagar, 141007 ludhiana	30.8615983	75.8818671	clean
be-clean-00114	Road Number 3 plot no 21, 400043 mumbai	19.0644561	72.9219524	clean
be-clean-00115	10, Doddanna Industrial, 13, 2, Peenya,, 560058 Bengaluru	13.0106491	77.5066382	clean
be-clean-00116	Kela Godam Road BB east, 110088 delhi	28.7194166	77.1614441	clean
be-clean-00117	Sushant Lok 3633, 122001 Gurgaon	28.4704308	77.0798072	clean
be-clean-00118	Tipling Road, 786602 Duliajan	27.3467258	95.3177047	clean
be-clean-00119	Bus stand road pandriraipur, 492001 raipur	21.2523583	81.6462762	clean
be-clean-00120	11th Cross, Mico Main Road, Hosur Rd, CK Nagar, Electronic City 736, 560100 Bangalore	12.8701786	77.6548332	clean
be-clean-00121	4th floor, city mall 36, 492001 raipur	21.2362849	81.6860212	clean
be-clean-00122	Cftri Campur,Yadavgiri, 570020 Mysore	12.3210823	76.6347949	clean
be-clean-00123	Jayanagar 4th Main Site B, 570014 Mysuru	12.2944423	76.6339185	clean
be-clean-00124	karekkad, 676553 Kadampuzha	10.9526721	76.0692668	clean
be-clean-00125	Alva Hospital, Meenkarai Road, 642103 Ambarampalayam	10.6378336	76.9501310	clean
be-clean-00126	Siddhaiah Puranik Road, 560079 Bangalore	12.9893282	77.5379751	clean
be-clean-00127	MCC Tower, Opposite Sigma Tech Park, Varthur Kodi, Varthur Main Rd, Ramagondanahalli, Whitefield 32, 560066 Bengaluru	12.9566858	77.7419283	clean
be-clean-00128	J Boman Behram Marg (Bellasis Road), 400008 mumbai	18.9682841	72.8226713	clean
be-clean-00129	Ramchandi,, 492015 naya raipur	21.1837232	81.7385071	clean
be-clean-00130	13th Cross Sadashivanagar No.393, 560009 Bangalore	13.0077061	77.5793938	clean
be-clean-00131	Candolim Dando 182-A, 403515 Candolim	15.5030339	73.7697884	clean
be-clean-00132	RK Patkar Marg (Waterfield Road), 400050 Bandra, Mumbai	19.0605673	72.8345604	clean
be-clean-00133	sejbahar, old dhambari road, 492015 Raipur	21.1630598	81.6589768	clean
be-clean-00134	S Kariyappa Road, Basavanagudi 49, 560004 Bangalore	12.9378405	77.5748570	clean
be-clean-00135	9th Main, 560040 Bangalore	12.9729829	77.5372409	clean
be-clean-00136	Galu Devi Temple to - Trail to Triund Hill Triund, 176216 Dharamsala	32.2622946	76.3486921	clean
be-clean-00137	4th floor, 27th Main, Above Gold's Gym, Near CPWD Complex, Sector 1 2631, 560102 Bangalore	12.9153154	77.6516588	clean
be-clean-00138	Panchvati Main Road, 382721 Kalol	23.2327276	72.4940530	clean
be-clean-00139	Opposite R T O Office, Amravati Road, Amravati Road Gorepeth, 440010 Nagpur	21.1461500	79.0637996	clean
be-clean-00140	Ponekkara Road, 682024 Kochi	10.0249462	76.2996697	clean
be-clean-00141	4th floor, city mall 36, 492001 raipur	21.2362849	81.6860212	clean
be-clean-00142	Sarjapur Road KH No 357/347, 562125 Bangalore	12.8613103	77.7862784	clean
be-clean-00143	Agra, Service Rd, Iblur Village, Bellandur, 560103 Bengaluru	12.9219607	77.6627414	clean
be-clean-00144	Siraspur Khera Road, 110042 Pratap Colony, Siraspur, Delhi	28.7625802	77.1275975	clean
be-clean-00145	2nd Main Road, Pai Layout, Mahadevapura 100, 1st Floor, Place on Earth, 560016 bangalore	12.9942151	77.6662522	clean
be-clean-00146	Challaghatta Main Road, Challaghatta,Yemlur-Post, 560037 bengaluru	12.9455409	77.6493327	clean
be-clean-00147	Jugsalai phatak, 831006 Jamshedpur	22.7768816	86.1853631	clean
be-clean-00148	Railway Fatak Road, 410206 Navi Mumbai	18.9904678	73.1279357	clean
be-clean-00149	SardarPura C Road, 342001 Jodhpur	26.2783102	73.0168169	clean
be-clean-00150	S.C. Road 165, 560020 Seshadripuram, Bengaluru	12.9894702	77.5730228	clean
be-clean-00151	New Link Road, Andheri West, 400053 Mumbai	19.1396452	72.8314506	clean
be-clean-00152	Sampige Road, 560003 Bengaluru	12.9918756	77.5701543	clean
be-clean-00153	BN Reddy Nagar, 500076 Hyderabad	17.4614642	78.5842558	clean
be-clean-00154	11th Avenue 37, 600083 Chennai	13.0315006	80.2134717	clean
be-clean-00155	Hinjewadi Road 1, 411057 Pune	18.5927078	73.7357842	clean
be-clean-00156	G8  Ground Floor, Magneto The Mall, NH6, Labhandi,, 492001 Raipur,	21.2409347	81.6841075	clean
be-clean-00157	Queen's Road, 560001 Bangalore	12.9825386	77.5969315	clean
be-clean-00158	Chappenthottam PO Thayyil, 673513 Kozhikode	11.6934537	75.8148301	clean
be-clean-00159	World Trade Center, Kharadi, 411014 Pune	18.5530100	73.9490208	clean
be-clean-00160	Ashok Nagar, 515001 Anantapur, Andhra Pradesh	14.6706101	77.6034528	clean
be-clean-00161	NDA Pashan rd, 411021 Pune	18.5194753	73.7785948	clean
be-clean-00162	34th Cross Road,  4th Block, Jayanagara Jaya Nagar #771, 560011 bangalore	12.9267767	77.5838359	clean
be-clean-00163	Harbour Heights service road, 400005 Mumbai	18.9142991	72.8261446	clean
be-clean-00164	Paud Road, 411038 Pune	18.5103419	73.8164334	clean
be-clean-00165	M K Nagar, madampakkam road 15, 603202 Guduvanchery	12.8480768	80.0543693	clean
be-clean-00166	Behind maharishi vidya mandir, alopinagar,tatibandh colony, raipur, 492001 raipur	21.2530250	81.5584171	clean
be-clean-00167	Near RTO, 401610 Dapchari	20.0708042	72.9094054	clean
be-clean-00168	Arham Towers,1st Floor, A.K Colony, Off K.R Road, 7th Block, Jayanagar 63/3, 560082 bangalore	12.9294988	77.5743527	clean
be-clean-00169	Chhatrapati Shivaji Maharaj Road, 400001 Mumbai	18.9240286	72.8335791	clean
be-clean-00170	Ajmer Road 3, 302006 Jaipur	26.9129392	75.7901959	clean
be-clean-00171	SARALPADHAR ROAD, 752030 Balugaon	19.7561343	85.2109067	clean
be-clean-00172	Banaswadi Main Road #12, 2nd floor, 560043 Bangalore	13.0101203	77.6449673	clean
be-clean-00173	, HRBR Layout 2nd Block, Kalyan Nagar 315, 7th Main Rd, 560043 Bangalore	13.0208903	77.6431560	clean
be-clean-00174	Forum Value Mall, Ground Floor, Whitefield Main Road, Near-B B M P Whitefild, Whitefield, Prestige Ozone, Whitefield 21, 560066 Bengaluru	12.9599322	77.7478149	clean
be-clean-00175	Gooty Rd, Rani Nagar, 515005 Anantapur, Andhra Pradesh	14.6886554	77.6078107	clean
be-clean-00176	13th Cross Road 483, 560038 Bangalore	12.9811573	77.6366177	clean
be-clean-00177	College road, 761020 Chatrapur	19.3501353	84.9844531	clean
be-clean-00178	Avanthi Vihar Colony, Labhandi, Ravigram,, 492006 Raipur	21.2474275	81.6883917	clean
be-clean-00179	DCE College, 110042 Shahbad Daulatpur, Delhi	28.7496454	77.1167453	clean
be-clean-00180	Paud Road, 411038 Pune	18.5074600	73.8083522	clean
be-clean-00181	Ganeshkhind Road, 411016 Pune	18.5378515	73.8355739	clean
be-clean-00182	Palam Vihar 2486, 122001 Gurgaon	28.5077853	77.0366825	clean
be-clean-00183	St Dominic Street;7th Road, 400050 Bandra, Mumbai	19.0567446	72.8287040	clean
be-clean-00184	Sankara Naidu Street 50B, 607002 Thiruppapuliyur	11.7464197	79.7451757	clean
be-clean-00185	Anand Nagar, 560037 Marathahalli, Bangalore	12.9615070	77.7024959	clean
be-clean-00186	Karve Road, 411038 Pune	18.5030666	73.8185130	clean
be-clean-00187	8th Main Rd, Malleshwaram 19, 560003 bangalore	13.0008545	77.5631699	clean
be-clean-00188	Neethimedu, 636002 salem	11.6463187	78.1527477	clean
be-clean-00189	Sanjay Nagar, 201002 Ghaziabad	28.6928988	77.4484695	clean
be-clean-00190	Whitefield Main Road, Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram, 560048 Bengaluru	12.9968641	77.6967745	clean
be-clean-00191	Cooperative Colony, Madras Road 20/1152, 516001 kadapa	14.4781860	78.8299237	clean
be-clean-00192	Thachancode, 695574 Kuttichal	8.5657000	77.1151258	clean
be-clean-00193	2nd floor, city mall,NH6,near chokra nala,vishal nagar,GE road, 492001 raipur	21.2367133	81.6860306	clean
be-clean-00194	Shahnajaf Road, 226001 Lucknow	26.8552200	80.9455810	clean
be-clean-00195	Binay Sarkar Road, 732101 MALDA	25.0042271	88.1457752	clean
be-clean-00196	Link Rd, Malleswaram, Jai Bheema Nagar, Seshadripuram 67, 560020 bangalore	12.9926441	77.5742046	clean
be-clean-00197	Ludhiana Road, 141109 Raikot	30.6494919	75.5998182	clean
be-clean-00198	Bistupur Signal, 831001 Jamshedpur	22.7924481	86.1850781	clean
be-clean-00199	Ludhiana Road, 141109 Raikot	30.6538975	75.5999331	clean
be-abbreviated-00200	rd number 1, 500035 HYDERABAD	17.3460224	78.5273334	abbreviated
be-abbreviated-00201	Rd Number 3 3, 400043 mumbai	19.0638497	72.9216064	abbreviated
be-abbreviated-00202	Jayangr 4th Main Site B, 570014 Mysuru	12.2944423	76.6339185	abbreviated
be-abbreviated-00203	Kovalam Rd, 629702 Kanyakumari	8.0816607	77.5486348	abbreviated
be-abbreviated-00204	calicut rd 245, 670645 Thonichal	11.7715729	76.0006160	abbreviated
be-abbreviated-00205	Sec 18 B1/35, 201301 NOIDA	28.5705830	77.3258599	abbreviated
be-abbreviated-00206	Chikmagalur Javagal Rd, 577146 Kalasapura	13.2775010	75.9343106	abbreviated
be-abbreviated-00207	Magrath Rd Ashoknagar, 560025 Bangalore	12.9702366	77.6094525	abbreviated
be-abbreviated-00208	DLF Ph 3 Ambience Island, 122002 Gurugram	28.5028232	77.1003268	abbreviated
be-abbreviated-00209	First Floor, Tavarekere Mn Rd, BTM Layout 4C-1008, 560043 bangalore	13.0180644	77.6548189	abbreviated
be-abbreviated-00210	Bellandur Gate, Sarjapura Rd No. 5, 1st Floor,, 560103 Bengaluru	12.9196860	77.6670282	abbreviated
be-abbreviated-00211	Pallipalayam Rd, Suriyampalayam Post 157, 637209 Tiruchengode	11.3778875	77.8865774	abbreviated
be-abbreviated-00212	Dr. BR Ambedkar Rd, 400050 Mumbai	19.0603513	72.8294526	abbreviated
be-abbreviated-00213	SNR College Rd, Nava India Road, 641006 கோயம்புத்தூர்	11.0212988	76.9883526	abbreviated
be-abbreviated-00214	5th Main Road, HRBR Layout,2nd Block, Kalyan Ngr 436, 560043 bangalore	13.0254536	77.6397912	abbreviated
be-abbreviated-00215	Arthur Bunder Rd, 400005 Mumbai	18.9182046	72.8315697	abbreviated
be-abbreviated-00216	Abu Bakar St New Basti, 841232 Madhopur	26.3403833	84.4523133	abbreviated
be-abbreviated-00217	Ferozepur Rd; old NH95, 142026 Jagraon	30.8094625	75.4777702	abbreviated
be-abbreviated-00218	Rue Aurobindo 81, 605001 Puducherry	11.9384342	79.8299819	abbreviated
be-abbreviated-00219	Kolapakkam, 600048 Chennai	13.0118850	80.1569298	abbreviated
be-abbreviated-00220	Calvary Church Rd No. 625, 560066 Whitefield	12.9705947	77.7508601	abbreviated
be-abbreviated-00221	Madhusudan Banerjee Rd, NDDM Ward No - 26, Saptam Pally, Nabin Ngr, Birati, 391, 375,, 700049 Kolkata	22.6225187	88.4506765	abbreviated
be-abbreviated-00222	Rengabashyam St, 600015 Saidapet	13.0241522	80.2185280	abbreviated
be-abbreviated-00223	shop no 9, wilson garden society, opp.RBI layout, kothanur main road, j.p ngr 7th phase, 94/95, 560078 bangalore	12.8864701	77.5867609	abbreviated
be-abbreviated-00224	Kodungallur - Shornur Rd, 680027 Thrissur	10.4733918	76.2121049	abbreviated
be-abbreviated-00225	11th crs 490, 560064 bangalore	13.0683174	77.6154809	abbreviated
be-abbreviated-00226	BN Reddy Ngr, 500076 Hyderabad	17.4624723	78.5842772	abbreviated
be-abbreviated-00227	Tumkur Rd, 560058 Bangalore	13.0388390	77.5308674	abbreviated
be-abbreviated-00228	Ahmedabad Palanpur State Highway SH41, 384001 mehsana	23.6236167	72.3891627	abbreviated
be-abbreviated-00229	NH45A, sulthan pet, villianur, 605110 puducherry	11.9200257	79.7583485	abbreviated
be-abbreviated-00230	budhapara, 492001 Raipur	21.2414376	81.6232005	abbreviated
be-abbreviated-00231	sriram ngr road, 500018 hyderabad	17.4510973	78.4224934	abbreviated
be-abbreviated-00232	Bannerghatta Rd Balmuri Main Road, Hulimavu, 560076 Bangalore	12.8761073	77.5961821	abbreviated
be-abbreviated-00233	Under Hill Ln, Civil Lines 6A, 110054 New Delhi	28.6763280	77.2227463	abbreviated
be-abbreviated-00234	Amravati Rd, Law College Square Law College Square, 440001 Nagpur	21.1476484	79.0610846	abbreviated
be-abbreviated-00235	Cessna Business Park BGL-12, 560103 Bengaluru	12.9357533	77.6962873	abbreviated
be-abbreviated-00236	Ahmedabad Palanpur State Highway SH41, 384001 mehsana	23.6247907	72.3886317	abbreviated
be-abbreviated-00237	Walkeswar Rd 183, 400006 Mumbai	18.9477902	72.7973324	abbreviated
be-abbreviated-00238	Fuvara rd, 384001 mehsana	23.6045324	72.3912364	abbreviated
be-abbreviated-00239	Mosque Rd, 577432 Tirthahalli	13.6919148	75.2427170	abbreviated
be-abbreviated-00240	Palam Vihar 2413, 122001 Gurgaon	28.5091896	77.0338170	abbreviated
be-abbreviated-00241	Karathitu Rd, Near East Coast Road, Pudupattinam,, 603102, kanchipuram	10.9986758	77.2493732	abbreviated
be-abbreviated-00242	Swami Vivekananda Rd, 3 Ahmedabad	23.0213900	72.5892915	abbreviated
be-abbreviated-00243	Ahmedabad Palanpur State Highway SH41, 384002 mehsna	23.5791291	72.3684080	abbreviated
be-abbreviated-00244	Ramdas Naik Rd, 400050 Bandra, Mumbai	19.0554953	72.8359477	abbreviated
be-abbreviated-00245	Vijayangr Water Tank Road, 560040 Bangalore	12.9744507	77.5335676	abbreviated
be-abbreviated-00246	Chota Para Rd, Bajinath Para, 492001 Raipur	21.2380262	81.6380392	abbreviated
be-abbreviated-00247	Mahakavi Kuvempu Road, 2nd Stage, Rajajinagar, Near Varalaxmi Nursing Home, D-Block, Gayatrinagar, Rajaji Ngr 2941/5, 560010 bangalore	12.9988814	77.5552883	abbreviated
be-abbreviated-00248	grnd floor,kh no 464/83/p, Mousa,Tihmapara,ward no. 51,Rabindranath Tagore ward raipur, 492001 Raipur	21.2169012	81.6547432	abbreviated
be-abbreviated-00249	Jain Temple Rd, 471606 Khajuraho	24.8510414	79.9263544	abbreviated
be-abbreviated-00250	Rajmahal Rd, 362265 Veraval	20.9096773	70.3687088	abbreviated
be-abbreviated-00251	Khardi station Rd, 421301 Khardi	19.5837203	73.3901306	abbreviated
be-abbreviated-00252	Shree prahalad ahuya foundation, katora Talab civil lines talab, 492001 raipur	21.2349537	81.6495081	abbreviated
be-abbreviated-00253	Kelkar Bag, 590001 Belgaum	15.8600991	74.5080982	abbreviated
be-abbreviated-00254	Jessore Rd 83, 700132 Kolkata	22.6802290	88.4562535	abbreviated
be-abbreviated-00255	Belur Nagasandra, Bellandur, 560017 BENGALURU	12.9438224	77.6546548	abbreviated
be-abbreviated-00256	Hill Cart Rd, 734203 Kurseong	26.8787589	88.2773514	abbreviated
be-abbreviated-00257	Ramar Koil St, 642004 Zamin Uthukuli	10.6511342	76.9772397	abbreviated
be-abbreviated-00258	Whitefield Rd, 560048 Bengaluru	12.9960736	77.6964135	abbreviated
be-abbreviated-00259	4th Crs B, Michael Palya, 80 Feet Road 68/3, 1st Floor, 560038 Bangalore	12.9817439	77.6449707	abbreviated
be-abbreviated-00260	Tulasi Theatre Rd, Marathahalli Village, Marathahalli, Karnataka, 560037 Bengaluru,	12.9539548	77.6979312	abbreviated
be-abbreviated-00261	Kherli Hafizpur, UP, 203202 Noida	28.3968478	77.6527534	abbreviated
be-abbreviated-00262	Chappenthottam PO Thayyil, 673513 Kozhikode	11.6934537	75.8148301	abbreviated
be-abbreviated-00263	7th Main Rd, 560010 Bangalore	12.9895041	77.5458100	abbreviated
be-abbreviated-00264	Paranthe Wali Gali, 110006 Delhi /36	28.6560678	77.2303749	abbreviated
