query_id	query_text	gold_lat	gold_lon	quality_class
be-clean-00157	Bahnhofviertel 7, 8850 Murau	47.1093645	14.1734485	clean
be-clean-00158	Elterleinplatz 12, 1172 Wien	48.2189537	16.3315603	clean
be-clean-00159	Alpbach 701, 6236 Alpbach	47.3992950	11.9415837	clean
be-clean-00160	Franz-Josefs-Kai 4, 1010 Wien	48.2117842	16.3816056	clean
be-clean-00161	Landstraßer Hauptstraße 50, 1030 Wien	48.2025388	16.3901965	clean
be-clean-00162	Schloßhofer Straße 55, 1210 Wien	48.2551261	16.4065776	clean
be-clean-00163	Schrottgasse 1, 1030 Wien	48.1949615	16.4003032	clean
be-clean-00164	Josefstädter Straße 13, 1080 Wien	48.2092501	16.3523619	clean
be-clean-00165	Wankläckergasse 8, 1210 Wien	48.2750015	16.4141639	clean
be-clean-00166	Beethovengasse 6, 2700 Wiener Neustadt	47.8124431	16.2387403	clean
be-clean-00167	Krottenhofgasse 63, 1210 Wien	48.3030976	16.3967818	clean
be-clean-00168	Stephansplatz 6, 1010 Wien	48.2087007	16.3740951	clean
be-clean-00169	Lerchenfelder Straße 18-24, 1080 Wien	48.2064477	16.3515724	clean
be-clean-00170	Gewerbepark 1c, 8330 Feldbach	46.9490182	15.9147233	clean
be-clean-00171	Sieveringer Straße 4-10, 1190 Wien	48.2461020	16.3408160	clean
be-clean-00172	Untere Viaduktgasse 14, 1030 Wien	48.2059515	16.3864789	clean
be-clean-00173	Johannesgasse 18, 1010 Wien	48.2034078	16.3759744	clean
be-clean-00174	Dorotheergasse 13, 1010 Wien	48.2069447	16.3691249	clean
be-clean-00175	Zellgasse 39b, 6890 Lustenau	47.4452939	9.6704197	clean
be-clean-00176	Karolinengasse 25, 1040 Wien	48.1899512	16.3741826	clean
be-clean-00177	Donaufelder Straße 99, 1210 Wien	48.2532640	16.4206521	clean
be-clean-00178	Friedrichsplatz 2, 1150 Wien	48.1940581	16.3331596	clean
be-clean-00179	Praterstraße 10, 3100 St. Pölten	48.2101362	15.6220332	clean
be-clean-00180	Zieglergasse 58-64, 1070 Wien	48.2035310	16.3451730	clean
be-clean-00181	Energiestraße 3, 2540 Bad Vöslau	47.9676107	16.2411529	clean
be-clean-00182	Brünner Straße 133-137, 1210 Wien	48.2764022	16.4083430	clean
be-clean-00183	Preßgasse 27, 1040 Wien	48.1962340	16.3623357	clean
be-clean-00184	Birkenallee 27, 3704 Großwetzdorf	48.5002216	15.9562252	clean
be-clean-00185	Katschtalstraße 8, 8842 Katsch an der Mur	47.1418730	14.2833020	clean
be-clean-00186	Plangeross 11, 6481 St. Leonhard im Pitztal	46.9860354	10.8676642	clean
be-clean-00187	Ziegelofengasse 21-23, 1050 Wien	48.1901397	16.3619453	clean
be-clean-00188	Barnabitengasse 1, 1060 Wien	48.1981985	16.3541072	clean
be-clean-00189	Dorf 22, 6136 Pill	47.3199608	11.6801633	clean
be-clean-00190	Neulerchenfelder Straße 23, 1160 Wien	48.2109725	16.3361480	clean
be-clean-00191	Sonnenfelsgasse 8, 1010 Wien	48.2094364	16.3760967	clean
be-clean-00192	Kärntner Straße 61, 1010 Wien	48.2013552	16.3695468	clean
be-clean-00193	Obere Hauptstraße 13, 2473 Prellenkirchen	48.0487375	16.9406442	clean
be-clean-00194	Burggasse 119, 1070 Wien	48.2041524	16.3387051	clean
be-clean-00195	Edergasse 2, 1210 Wien	48.2772426	16.4096188	clean
be-clean-00196	Nobilegasse 43, 1150 Wien	48.1977003	16.3161453	clean
be-clean-00197	Ehamgasse 4, 1110 Wien	48.1737882	16.4098544	clean
be-clean-00198	Franz-Jonas-Platz 8, 1210 Wien	48.2576602	16.3993465	clean
be-clean-00199	Auweg 1, 6114 Kolsass	47.3041327	11.6386566	clean
be-abbreviated-00200	Franz-Jonas-Pl. 1, 1210 Wien	48.2562257	16.3983549	abbreviated
be-abbreviated-00201	Hauptstr. 13, 3141 Kapelln	48.2585999	15.7572116	abbreviated
be-abbreviated-00202	Ochsengarten 20, 6433 Haiming	47.2319018	10.9605393	abbreviated
be-abbreviated-00203	Döblinger Hauptstr. 74, 1190 Wien	48.2397024	16.3551996	abbreviated
be-abbreviated-00204	Egydipl. 1, 2731 St. Egyden am Steinfeld	47.7813182	16.1033769	abbreviated
be-abbreviated-00205	Hochbahng. 23, 1210 Wien	48.2715554	16.4216026	abbreviated
be-abbreviated-00206	Hauptstr. 15, 3224 Mitterbach am Erlaufsee	47.8146434	15.2953193	abbreviated
be-abbreviated-00207	Stadtpl. 30, 4400 Steyr	48.0390415	14.4188774	abbreviated
be-abbreviated-00208	Bahnhofstr. 17, 9500 Villach	46.6175234	13.8485776	abbreviated
be-abbreviated-00209	Schulerstr. 8, 1010 Wien	48.2082726	16.3749914	abbreviated
be-abbreviated-00210	Rotenturmstr. 2, 1010 Wien	48.2093288	16.3733107	abbreviated
be-abbreviated-00211	Vorberg 6, 8973 Schladming	47.3995579	13.6191842	abbreviated
be-abbreviated-00212	Baiernstr. 102, 8020 Graz	47.0645313	15.3872757	abbreviated
be-abbreviated-00213	Hamerlingg., 8010 Graz	47.0688503	15.4433038	abbreviated
be-abbreviated-00214	Neulerchenfelder Str. 75-77, 1160 Wien	48.2120544	16.3292141	abbreviated
be-abbreviated-00215	Oserg. 1, 1210 Wien	48.2764360	16.4120192	abbreviated
be-abbreviated-00216	Liechtensteinstr. 66, 1090 Wien	48.2265804	16.3568133	abbreviated
be-abbreviated-00217	Dorf 99, 6306 Söll	47.5007534	12.1888320	abbreviated
be-abbreviated-00218	Siemensstr. 33, 1210 Wien	48.2739635	16.4146232	abbreviated
be-abbreviated-00219	Am Kahlenberg 2-3, 1190 Wien	48.2745981	16.3364670	abbreviated
be-abbreviated-00220	Krottenbachstr. 106/1, 1190 Wien	48.2421294	16.3280341	abbreviated
be-abbreviated-00221	Wittgensteinstr. 1, 1230 Wien	48.1559191	16.2726040	abbreviated
be-abbreviated-00222	Mondscheing. 11, 1070 Wien	48.2011102	16.3508070	abbreviated
be-abbreviated-00223	Neulerchenfelder Str. 73, 1160 Wien	48.2119602	16.3295085	abbreviated
be-abbreviated-00224	Bösendorferstr. 2, 1010 Wien	48.2014509	16.3697146	abbreviated
be-abbreviated-00225	Eggenberger Str. 48, 8020 Graz	47.0702586	15.4095360	abbreviated
be-abbreviated-00226	Dumreicherg. 141, 1220 Wien	48.2074514	16.5201762	abbreviated
be-abbreviated-00227	Dumreicherg. 95, 1220 Wien	48.2076584	16.5134751	abbreviated
be-abbreviated-00228	Schönbrunner Str. 54, 1050 Wien	48.1906097	16.3541899	abbreviated
be-abbreviated-00229	Lamplg. 8a, 4224 Wartberg ob der Aist	48.3501902	14.5072435	abbreviated
be-abbreviated-00230	Teinfaltstr. 6, 1010 Wien	48.2117807	16.3632988	abbreviated
be-abbreviated-00231	Albert-Schweitzer-G. 4, 1140 Wien	48.2077584	16.2193643	abbreviated
be-abbreviated-00232	Schottenfeldg. 87, 1070 Wien	48.2060458	16.3429686	abbreviated
be-abbreviated-00233	Süßenbrunner Str. 60, 1220 Wien	48.2453305	16.4718952	abbreviated
be-abbreviated-00234	Gudrunstr. 150, 1100 Wien	48.1787348	16.3693743	abbreviated
be-abbreviated-00235	Oberer Stadtpl. 22, 3340 Waidhofen an der Ybbs	47.9604524	14.7752025	abbreviated
be-abbreviated-00236	Schönbrunner Str. 73, 1050 Wien	48.1904796	16.3547044	abbreviated
be-abbreviated-00237	Erdbrustg. 13, 1160 Wien	48.2151965	16.3027371	abbreviated
be-abbreviated-00238	Schönbrunner Str. 68, 1050 Wien	48.1898188	16.3526326	abbreviated
be-abbreviated-00239	Waldstr. 8, 2384 Breitenfurt bei Wien	48.1366720	16.2022818	abbreviated
be-abbreviated-00240	Ignaz-Köck-Str. 1, 1210 Wien	48.2684212	16.3984830	abbreviated
be-abbreviated-00241	Rathauspl. 3, 3400 Klosterneuburg	48.3047963	16.3251113	abbreviated
be-abbreviated-00242	Wilhelm-Dachauer-Str. 10, 1220 Wien	48.2074721	16.5217975	abbreviated
be-abbreviated-00243	Rechte Wienzeile 121, 1050 Wien	48.1899823	16.3524578	abbreviated
be-abbreviated-00244	Gersthofer Str. 4, 1180 Wien	48.2321414	16.3286689	abbreviated
be-abbreviated-00245	Wiener Str. 246, 3400 Klosterneuburg	48.2854109	16.3443719	abbreviated
be-abbreviated-00246	Arbeiterg. 46, 1050 Wien	48.1846847	16.3474687	abbreviated
be-abbreviated-00247	Fritz-Konzert-Str. 7, 6020 Innsbruck	47.2554730	11.3967126	abbreviated
be-abbreviated-00248	St. Berthold-Al. 23, 4451 Garsten	48.0256567	14.4070810	abbreviated
be-abbreviated-00249	Heidenreichsteinerstr. 3a, 3851 Kautzen	48.9299362	15.2391179	abbreviated
be-abbreviated-00250	Ruthnerg. 47, 1210 Wien	48.2740745	16.4201404	abbreviated
be-abbreviated-00251	Obere Augartenstr. 2, 1020 Wien	48.2257315	16.3702998	abbreviated
be-abbreviated-00252	Raiffeisenstr. 3, 4600 Thalheim bei Wels	48.1536059	14.0317136	abbreviated
be-abbreviated-00253	Baumerg. 42, 1210 Wien	48.2786526	16.4089988	abbreviated
be-abbreviated-00254	Wattg. 28, 1160 Wien	48.2156889	16.3194545	abbreviated
be-abbreviated-00255	Pachern-Hauptstr. 95, 8075 Hart bei Graz	47.0451627	15.5200992	abbreviated
be-abbreviated-00256	Amtsstr. 27, 1210 Wien	48.2791945	16.4072475	abbreviated
be-abbreviated-00257	Südring 315, 9020 Klagenfurt am Wörthersee	46.6090719	14.3304903	abbreviated
be-abbreviated-00258	Innsbrucker Bundesstr. 136, 5020 Salzburg	47.7985352	13.0074156	abbreviated
be-abbreviated-00259	Am Gestade 1, 1010 Wien	48.2130383	16.3697626	abbreviated
be-abbreviated-00260	Postg. 4, 1010 Wien	48.2087167	16.3788527	abbreviated
be-abbreviated-00261	Amonstr. 16, 3293 Lunz am See	47.8600659	15.0245409	abbreviated
be-abbreviated-00262	Zieglerg. 10, 1072 Wien	48.1984595	16.3454119	abbreviated
be-abbreviated-00263	Kirschenal. 11, 1220 Wien	48.2124756	16.5194991	abbreviated
be-abbreviated-00264	Bahnstr. 2, 2351 Wiener Neudorf	48.0870969	16.3132998	abbreviated
be-abbreviated-00265	Goldschmiedg. 3, 1010 Wien	48.2085330	16.3714252	abbreviated
be-abbreviated-00266	Nibelungeng. 7, 1010 Wien	48.2020536	16.3638816	abbreviated
be-abbreviated-00267	Unterer Stadtpl. 18, 6330 Kufstein	47.5827626	12.1696775	abbreviated
be-abbreviated-00268	Hohenstaufeng. 16, 1010 Wien	48.2153861	16.3645572	abbreviated
be-abbreviated-00269	Jakominipl. 17, 8010 Graz	47.0666830	15.4419535	abbreviated
be-abbreviated-00270	Heiligenstädter Str. 417, 1190 Wien	48.2849597	16.3449813	abbreviated
be-abbreviated-00271	Waidhofnerstr. 9, 3851 Kautzen	48.9285754	15.2413988	abbreviated
be-abbreviated-00272	Kirchpl. 2, 9062 Moosburg	46.6574144	14.1740615	abbreviated
be-abbreviated-00273	Eschenbachg. 5, 1010 Wien	48.2026673	16.3638050	abbreviated
be-abbreviated-00274	Donaufelder Str. 177a, 1220 Wien	48.2512388	16.4319834	abbreviated
be-abbreviated-00275	Wagramer Str. 108, 1220 Wien	48.2456301	16.4395499	abbreviated
be-abbreviated-00276	Dirnbergerstr. 43, 4320 Perg	48.2403333	14.6365520	abbreviated
be-abbreviated-00277	Kohlmarkt 16, 1010 Wien	48.2084953	16.3669772	abbreviated
be-abbreviated-00278	Salzachtalstr. 16, 5400 Hallein	47.6822529	13.1004639	abbreviated
be-abbreviated-00279	Plunkerg. 13-15, 1150 Wien	48.1991964	16.3248480	abbreviated
be-abbreviated-00280	Alpenstr. 75, 5020 Salzburg	47.7815776	13.0679972	abbreviated
be-abbreviated-00281	Wiedner Hauptstr. 135, 1050 Wien	48.1822135	16.3595413	abbreviated
be-abbreviated-00282	Kaiser-Ebersdorfer Str. 86, 1110 Wien	48.1649860	16.4313812	abbreviated
be-abbreviated-00283	Donaufelder Str. 91, 1210 Wien	48.2533484	16.4183721	abbreviated
be-abbreviated-00284	Haferg. 3, 4600 Wels	48.1568223	14.0262739	abbreviated
be-abbreviated-00285	Sieveringer Str. 1, 1190 Wien	48.2455380	16.3422513	abbreviated
be-abbreviated-00286	Untere Hauptstr. 12, 3123 Großrust	48.2717930	15.6149561	abbreviated
be-abbreviated-00287	Koppstr. 19, 1160 Wien	48.2067833	16.3318645	abbreviated
be-abbreviated-00288	Gernotg. 3, 1150 Wien	48.2029708	16.3293033	abbreviated
be-abbreviated-00289	Unterer Stadtpl. 2, 3340 Waidhofen an der Ybbs	47.9614344	14.7733280	abbreviated
be-abbreviated-00290	Gewerbeparkstr. 6b, 3500 Krems an der Donau	48.4051618	15.6585899	abbreviated
be-abbreviated-00291	Bambergstr. 46, 4560 Kirchdorf an der Krems	47.9034854	14.1224065	abbreviated
be-abbreviated-00292	Landstr.r Hauptstraße 117, 1030 Wien	48.1964644	16.3963067	abbreviated
be-abbreviated-00293	Bahnhofstr. 14, 3842 Thaya	48.8545818	15.2961210	abbreviated
be-abbreviated-00294	Johannesg. 31, 1010 Wien	48.2036332	16.3761978	abbreviated
be-abbreviated-00295	Krottenbachstr. 106/1, 1190 Wien	48.2421294	16.3280341	abbreviated
be-abbreviated-00296	Hauptstr. 2, 2340 Mödling	48.0866175	16.2946384	abbreviated
be-abbreviated-00297	Wiedner Hauptstr. 8-10, 1040 Wien	48.1989360	16.3674833	abbreviated
be-abbreviated-00298	Gewerbestr. 3, 2203 Eibesbrunn	48.3575934	16.4955605	abbreviated
be-abbreviated-00299	Franz-Josef-Str. 9, 5020 Salzburg	47.8073839	13.0436099	abbreviated
be-abbreviated-00300	Kohlmarkt 6, 1010 Wien	48.2091371	16.3679018	abbreviated
be-abbreviated-00301	Hernalser Hauptstr. 86, 1170 Wien	48.2184627	16.3294695	abbreviated
be-abbreviated-00302	Mariahilfer Str. 99, 1060 Wien	48.1969068	16.3459299	abbreviated
be-abbreviated-00303	Gerstnerstr. 5, 1150 Wien	48.1956641	16.3368738	abbreviated
